text,href,twebsite
建筑学院,http://xxjg.xauat.edu.cn/xysz/jzxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
土木工程学院,http://xxjg.xauat.edu.cn/xysz/tmgcxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
环境与市政工程学院,http://xxjg.xauat.edu.cn/xysz/hjyszgcxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
建筑设备科学与工程学院,http://xxjg.xauat.edu.cn/xysz/jzsbkxygcxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
材料科学与工程学院,http://xxjg.xauat.edu.cn/xysz/clkxygcxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
管理学院,http://xxjg.xauat.edu.cn/xysz/glxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
机电工程学院,http://xxjg.xauat.edu.cn/xysz/jdgcxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
冶金工程学院,http://xxjg.xauat.edu.cn/xysz/yjgcxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
信息与控制工程学院,http://xxjg.xauat.edu.cn/xysz/xxykzgcxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
艺术学院,http://xxjg.xauat.edu.cn/xysz/ysxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
理学院,http://xxjg.xauat.edu.cn/xysz/lxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
文学院,http://xxjg.xauat.edu.cn/xysz/wxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
马克思主义学院,http://xxjg.xauat.edu.cn/xysz/mkszyxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
资源工程学院,http://xxjg.xauat.edu.cn/xysz/zygcxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
公共管理学院,http://xxjg.xauat.edu.cn/xysz/ggglxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
化学与化工学院,http://xxjg.xauat.edu.cn/xysz/hxyhgxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
体育学院,http://xxjg.xauat.edu.cn/xysz/tyxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
安德学院,http://xxjg.xauat.edu.cn/xysz/adxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
国际教育学院,http://xxjg.xauat.edu.cn/xysz/gjjyxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
未来技术学院,http://xxjg.xauat.edu.cn/xysz/wljsxy.htm,http://www.xauat.edu.cn/zh-cn/html/04shzdw/index.html
