text,href,twebsite
孔子学院,http://gjxy.kust.edu.cn/,https://gjxy.kust.edu.cn/jwjx/jsfc.htm
冶金与能源工程学院,http://yn.kmust.edu.cn/,http://yn.kmust.edu.cn//szdw.htm
生命科学与技术学院,http://life.kust.edu.cn/,http://life.kust.edu.cn//szdw1/js.htm
环境科学与工程学院,http://ese.kmust.edu.cn/,http://ese.kmust.edu.cn//szdw/szgk.htm
材料科学与工程学院,http://clxy.kmust.edu.cn/,http://clxy.kmust.edu.cn//xygk1/szgk.htm
国土资源工程学院,http://gzy.kust.edu.cn/,http://gzy.kust.edu.cn//gjhz/szjl.htm
机电工程学院,http://jdxy.kust.edu.cn/,http://jdxy.kust.edu.cn//szdw/szgk.htm
信息工程与自动化学院,http://xzy.kmust.edu.cn/,http://xzy.kmust.edu.cn//szdw1/zrjs.htm
建筑与城市规划学院,http://arch.kmust.edu.cn/,http://arch.kmust.edu.cn//info/1091/2211.htm
化学工程学院,http://hg.kmust.edu.cn/,https://hg.kmust.edu.cn/szdw/hgx.htm
交通工程学院,http://fte.kust.edu.cn/,http://fte.kust.edu.cn//szdw/szgg.htm
电力工程学院,http://pwee.kmust.edu.cn/,http://pwee.kmust.edu.cn//szdw.htm
民航与航空学院,http://mhhk.kmust.edu.cn/,https://mhhk.kmust.edu.cn/yjsjy/dsdw.htm
公共安全与应急管理学院,http://aqyjxy.kmust.edu.cn/,http://aqyjxy.kmust.edu.cn//szdw.htm
现代农业工程学院,http://ngxy.kust.edu.cn/,http://ngxy.kust.edu.cn//copy_2_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1202
食品科学与工程学院,http://spxy.kust.edu.cn/,http://spxy.kust.edu.cn//szdw.htm
管理与经济学院,http://mef.kmust.edu.cn/,http://mef.kmust.edu.cn//szdw.htm
理学院,http://lxy.kmust.edu.cn/,http://lxy.kmust.edu.cn//szdw.htm
基础医学院,http://med.kust.edu.cn/,http://med.kust.edu.cn//xygk/szdw.htm
法学院,http://law.kmust.edu.cn/,http://law.kmust.edu.cn//szdw/zrjs_yjzx.htm
马克思主义学院,http://marx.kmust.edu.cn,http://marx.kmust.edu.cn/szll.htm
外国语言文化学院,http://fflc.kmust.edu.cn/,https://fflc.kmust.edu.cn/szdw.htm
