text,href,twebsite
商学院,https://nbubs.nbu.edu.cn/,https://nbubs.nbu.edu.cn//szll/jjx.htm
法学院,https://fxy.nbu.edu.cn/,https://fxy.nbu.edu.cn//szdw.htm
教师教育学院,https://jsjy.nbu.edu.cn/,https://jsjy.nbu.edu.cn//szdw.htm
体育学院,https://tyxy.nbu.edu.cn/,https://tyxy.nbu.edu.cn//gjhz/gjsz.htm
人文与传媒学院,https://rwcm.nbu.edu.cn/,https://rwcm.nbu.edu.cn/info/1124/4051.htm
马克思主义学院,http://mks.nbu.edu.cn/,https://mks.nbu.edu.cn/szdw.htm
机械工程与力学学院,http://eng.nbu.edu.cn/,http://eng.nbu.edu.cn//engweb/szdw.htm
外国语学院,https://ffl.nbu.edu.cn/,https://ffl.nbu.edu.cn//szdw1.htm
潘天寿建筑与艺术设计学院,https://pada.nbu.edu.cn/,https://pada.nbu.edu.cn/szdw/zzjs.htm
音乐学院,https://music.nbu.edu.cn/,https://music.nbu.edu.cn//szdw.htm
物理科学与技术学院,https://phys.nbu.edu.cn/,https://phys.nbu.edu.cn//szdw/szgk.htm
数学与统计学院,https://math.nbu.edu.cn/,https://math.nbu.edu.cn/szdw/szll.htm
材料科学与化学工程学院,https://fmsce.nbu.edu.cn/,https://fmsce.nbu.edu.cn//szdw.htm
信息科学与工程学院,https://eecs.nbu.edu.cn/,https://eecs.nbu.edu.cn//szdw/szgk.htm
土木工程与地理环境学院,https://jgxy.nbu.edu.cn/,https://jgxy.nbu.edu.cn//szdw/szgk.htm
海运学院,https://hyxy.nbu.edu.cn/,https://hyxy.nbu.edu.cn//rszl/jsml.htm
海洋学院,https://haiyang.nbu.edu.cn/,https://haiyang.nbu.edu.cn///szdw/szgk.htm
食品科学与工程学院,https://cfse.nbu.edu.cn/,https://cfse.nbu.edu.cn//szdw/szgk.htm
阳明学院,https://ymxy.nbu.edu.cn/,https://ymxy.nbu.edu.cn/jxjw/zrds.htm
昂热大学联合学院,https://lhxy.nbu.edu.cn/,https://lhxy.nbu.edu.cn/zw/zwjsfc/lyx1.htm
