text,href,twebsite
航空学院,https://hangkong.nwpu.edu.cn/,https://hangkong.nwpu.edu.cn//szdw.htm
航天学院,https://hangtian.nwpu.edu.cn/,https://hangtian.nwpu.edu.cn//szdw/szdw1.htm
航海学院,https://hanghai.nwpu.edu.cn/,https://hanghai.nwpu.edu.cn//szdw/jsdw/arylx/js.htm
材料学院,https://cailiao.nwpu.edu.cn/,https://cailiao.nwpu.edu.cn//szdw/lyys.htm
机电学院,https://jidian.nwpu.edu.cn/,https://jidian.nwpu.edu.cn//szdw/szdw.htm
力学与土木建筑学院,https://tujian.nwpu.edu.cn/,https://tujian.nwpu.edu.cn//szdw/szml/gclxx/qb.htm
动力与能源学院,https://dongneng.nwpu.edu.cn/,https://dongneng.nwpu.edu.cn//szdw/jcrc.htm
电子信息学院,https://dianzi.nwpu.edu.cn/,https://dianzi.nwpu.edu.cn//x2020/szdw1/szll/dzkxyjsx.htm
自动化学院,https://zdhxy.nwpu.edu.cn/,https://zdhxy.nwpu.edu.cn//info/1119/9613.htm
计算机学院,https://jsj.nwpu.edu.cn/,https://jsj.nwpu.edu.cn//snew/szdw/szmd.htm
数学与统计学院,https://math.nwpu.edu.cn/,https://math.nwpu.edu.cn//info/1051/23427.htm
物理科学与技术学院,https://physics.nwpu.edu.cn/,https://physics.nwpu.edu.cn//szdw/jc.htm
化学与化工学院,https://huaxue.nwpu.edu.cn/,https://huaxue.nwpu.edu.cn/index/szdw1/gccrc.htm
管理学院,https://som.nwpu.edu.cn/,https://som.nwpu.edu.cn//szdw/jsml1/xb/gsglx.htm
公共政策与管理学院,https://rwjj.nwpu.edu.cn/,https://rwjj.nwpu.edu.cn/szdw/professor.htm
软件学院,https://ruanjian.nwpu.edu.cn/,https://ruanjian.nwpu.edu.cn//szdw.htm
外国语学院,https://wgyxy.nwpu.edu.cn/,https://wgyxy.nwpu.edu.cn//szdw/jsfc.htm
马克思主义学院,https://marx.nwpu.edu.cn/,https://marx.nwpu.edu.cn/szdw/jsml.htm
网络空间安全学院/国家保密学院,https://wlkjaqxy.nwpu.edu.cn/,https://wlkjaqxy.nwpu.edu.cn//szdw/szgk.htm
民航学院,https://minhang.nwpu.edu.cn/,https://minhang.nwpu.edu.cn//szdw/jsml.htm
教育实验学院/未来技术学院,https://honors.nwpu.edu.cn/,https://honors.nwpu.edu.cn/rcpy/ryds.htm
西北工业大学伦敦玛丽女王大学工程学院,https://qm.nwpu.edu.cn/,https://qm.nwpu.edu.cn//szll/yfsz/gjsyksz.htm
国家卓越工程师学院,https://eliteengineering.nwpu.edu.cn/,https://eliteengineering.nwpu.edu.cn//szdw.htm
生命学院,https://shengming.nwpu.edu.cn/,https://shengming.nwpu.edu.cn/szdw.htm
生态环境学院,https://see.nwpu.edu.cn/,https://see.nwpu.edu.cn//szdw1/js.htm
