text,href,twebsite
理学院,http://sci.zstu.edu.cn/,http://sci.zstu.edu.cn//xygk/szdw/zgzc.htm
纺织科学与工程学院（国际丝绸学院）,http://cmt.zstu.edu.cn/,http://cmt.zstu.edu.cn//rcjs/szdw1/azchf.htm
材料科学与工程学院,http://mse.zstu.edu.cn/,http://mse.zstu.edu.cn//szdw1/zrjs.htm
服装学院,http://fzxy.zstu.edu.cn,https://fzxy.zstu.edu.cn/szjsa/szjs.htm
机械工程学院,http://mechanical.zstu.edu.cn,http://mechanical.zstu.edu.cn/szdw/szdw.htm
计算机科学与技术学院（人工智能学院）,https://scst.zstu.edu.cn/,https://scst.zstu.edu.cn//szdw1/dwgk.htm
信息科学与工程学院,https://sise.zstu.edu.cn/,https://sise.zstu.edu.cn//szdw1/rcgc.htm
建筑工程学院,http://jiangong.zstu.edu.cn/,http://jiangong.zstu.edu.cn//szdw/szgk.htm
生命科学与医药学院,http://sky.zstu.edu.cn,http://sky.zstu.edu.cn/szijs/gzdt.htm
化学与化工学院,https://scce.zstu.edu.cn/,https://scce.zstu.edu.cn//xygk/szdw.htm
经济管理学院,http://sem.zstu.edu.cn,http://sem.zstu.edu.cn/sad/szdw2/axhf.htm
艺术与设计学院,https://ad.zstu.edu.cn,https://ad.zstu.edu.cn/szdw/szdw.htm
法政学院、史量才新闻与传播学院,https://law.zstu.edu.cn,https://law.zstu.edu.cn/szll.htm
马克思主义学院,http://mks.zstu.edu.cn,https://fzxy.zstu.edu.cn/szjsa/jytd.htm
