text,href,twebsite
医学院,http://www.med.tsinghua.edu.cn/,https://www.med.tsinghua.edu.cn/szdw.htm
药学院,http://www.sps.tsinghua.edu.cn/,http://www.sps.tsinghua.edu.cn/szdw/jyxl.htm
新闻与传播学院,http://www.tsjc.tsinghua.edu.cn/,http://www.tsjc.tsinghua.edu.cn/xysz/jszy.htm
五道口金融学院,http://www.pbcsf.tsinghua.edu.cn/,http://www.pbcsf.tsinghua.edu.cn/szdw/qzsz.htm
万科公共卫生与健康学院,http://vsph.tsinghua.edu.cn/,http://vsph.tsinghua.edu.cn/szdw/zzjs.htm
土木水利学院,http://www.civil.tsinghua.edu.cn/,https://www.civil.tsinghua.edu.cn/szll/xy.htm
生命科学学院,http://life.tsinghua.edu.cn/,http://life.tsinghua.edu.cn/javascript:;
社会科学学院,http://www.sss.tsinghua.edu.cn/,http://www.sss.tsinghua.edu.cn/szll.htm
软件学院,https://www.thss.tsinghua.edu.cn/,https://www.thss.tsinghua.edu.cn/szdw/jsml.htm
人文学院,http://www.rwxy.tsinghua.edu.cn/,http://www.rwxy.tsinghua.edu.cn/szdw/szgk.htm
全球创新学院,http://gix.tsinghua.edu.cn/,http://gix.tsinghua.edu.cn/sz.htm
美术学院,http://www.ad.tsinghua.edu.cn/,https://www.ad.tsinghua.edu.cn/jx/js/ayx1.htm
马克思主义学院,http://www.smarx.tsinghua.edu.cn/,http://www.smarx.tsinghua.edu.cn/szqk/js.htm
临床医学院,https://www.scm.tsinghua.edu.cn,https://www.scm.tsinghua.edu.cnszll/szdw.htm
经济管理学院,http://www.sem.tsinghua.edu.cn/,http://www.sem.tsinghua.edu.cn/js/szdw.htm
建筑学院,http://www.arch.tsinghua.edu.cn/,http://www.arch.tsinghua.edu.cn//column/sz
集成电路学院,http://www.sic.tsinghua.edu.cn/,http://www.sic.tsinghua.edu.cn/szdw/jyry.htm
环境学院,http://www.env.tsinghua.edu.cn/,http://www.env.tsinghua.edu.cn/szdw/ys.htm
航天航空学院,http://www.hy.tsinghua.edu.cn/,http://www.hy.tsinghua.edu.cn/szqk/szxx.htm
国家卓越工程师学院,https://www.ngce.tsinghua.edu.cn/,https://www.ngce.tsinghua.edu.cn/xytd/kcsz.htm
公共管理学院,http://www.sppm.tsinghua.edu.cn/,http://www.sppm.tsinghua.edu.cn/szdw.htm
法学院,http://www.law.tsinghua.edu.cn/,http://www.law.tsinghua.edu.cn/szll/byjs/zzjs.htm
车辆与运载学院,http://www.svm.tsinghua.edu.cn/,http://www.svm.tsinghua.edu.cn/column/24.html
材料学院,http://www.mse.tsinghua.edu.cn/,http://www.mse.tsinghua.edu.cn/szqk/lyys1.htm
安全科学学院,https://www.ssafs.tsinghua.edu.cn/,https://www.ssafs.tsinghua.edu.cn/szdw/zgj.htm
* 信息科学技术学院 *,http://www.sist.tsinghua.edu.cn/,https://www.sist.tsinghua.edu.cn/jsdw.htm
* 机械工程学院 *,http://www.sme.tsinghua.edu.cn/,http://www.sme.tsinghua.edu.cn/szdw/gs.htm
