text,href,twebsite
文学院,http://wxy.yzu.edu.cn/,https://wxy.yzu.edu.cn/szdw/zmxz.htm
社会发展学院,http://shfzxy.yzu.edu.cn/,https://shfzxy.yzu.edu.cn/szdw/szgk.htm
马克思主义学院,http://marx.yzu.edu.cn/,https://marx.yzu.edu.cn/szdw/js.htm
法学院,http://fxy.yzu.edu.cn/,https://fxy.yzu.edu.cn/szdw/js.htm
教育科学学院,http://jykxxy.yzu.edu.cn/,https://jykxxy.yzu.edu.cn/szdw/js.htm
师范学院,http://jykxxy.yzu.edu.cn,https://jykxxy.yzu.edu.cn/szdw/js.htm
学前教育学院,http://jykxxy.yzu.edu.cn/,https://jykxxy.yzu.edu.cn/szdw/js.htm
新闻与传媒学院,http://xwcmxy.yzu.edu.cn/,http://xwcmxy.yzu.edu.cn/szdw/yjsds.htm
外国语学院,http://wgyxy.yzu.edu.cn/,https://wgyxy.yzu.edu.cn/szdw/szgk.htm
数学科学学院,http://sxxy.yzu.edu.cn/,https://sxxy.yzu.edu.cn/szdw/szgk.htm
物理科学与技术学院,http://wlxy.yzu.edu.cn/,https://wlxy.yzu.edu.cn/szdw/zrjs/js.htm
化学化工学院,http://hxhg.yzu.edu.cn/,https://hxhg.yzu.edu.cn/szdw/szgk.htm
体育学院,http://tyxy.yzu.edu.cn/,https://tyxy.yzu.edu.cn/szdw/zzjs.htm
机械工程学院,http://jxgcxy.yzu.edu.cn/,http://jxgcxy.yzu.edu.cn/dwjs/jsjj.htm
信息工程学院（人工智能学院）,http://xxgcxy.yzu.edu.cn/,https://xxgcxy.yzu.edu.cn/szdw/szgk.htm
建筑科学与工程学院,http://jgxy.yzu.edu.cn/,https://jgxy.yzu.edu.cn/szdw/zzjs.htm
水利科学与工程学院,http://slxy.yzu.edu.cn/,https://slxy.yzu.edu.cn/szdw/szgk.htm
电气与能源动力工程学院,http://dnxy.yzu.edu.cn/,https://dnxy.yzu.edu.cn/szdw/szgk.htm
环境科学与工程学院,http://hjxy.yzu.edu.cn/,https://hjxy.yzu.edu.cn/szdw.htm
农学院,http://nxy.yzu.edu.cn/,http://nxy.yzu.edu.cn/szdw/szgk.htm
植物保护学院,http://zwbhxy.yzu.edu.cn/,https://zwbhxy.yzu.edu.cn/szdw/szgk.htm
园艺园林学院,http://yyylxy.yzu.edu.cn/,https://yyylxy.yzu.edu.cn/szdw/szgk.htm
动物科学与技术学院,http://dkxy.yzu.edu.cn/,https://dkxy.yzu.edu.cn/szll/szgk.htm
兽医学院,http://syxy.yzu.edu.cn/,https://syxy.yzu.edu.cn/szdw/szgk.htm
生物科学与技术学院,http://sjxy.yzu.edu.cn/,https://sjxy.yzu.edu.cn/szdw/dwgk.htm
医学院,http://yxy.yzu.edu.cn/,https://yxy.yzu.edu.cn/yjsjy/dsgz/bdxx.htm
护理学院·公共卫生学院,http://hlxy.yzu.edu.cn/,https://hlxy.yzu.edu.cn/szdw/zrjs.htm
商学院,http://sxy.yzu.edu.cn/,https://sxy.yzu.edu.cn/xygk/szdw/yjsds.htm
旅游烹饪学院,http://lyxy.yzu.edu.cn/,http://lyxy.yzu.edu.cn/szdw/jsml.htm
食品科学与工程学院,http://spxy.yzu.edu.cn/,https://spxy.yzu.edu.cn/szdw/jsml.htm
音乐学院,http://yyxy.yzu.edu.cn/,https://yyxy.yzu.edu.cn/szdw/szgk.htm
美术与设计学院,http://msxy.yzu.edu.cn/,https://msxy.yzu.edu.cn/szdw/gzzd.htm
