text,href,twebsite
自动化与智能学院,https://ai.bjtu.edu.cn/,https://ai.bjtu.edu.cn/szdw/zzjs/index.htm
电子信息工程学院,http://eie.bjtu.edu.cn/,http://eie.bjtu.edu.cn/WebHtml/szdw/0406
计算机科学与技术学院,http://scit.bjtu.edu.cn/,http://scit.bjtu.edu.cn///cms/item/5404.html
经济管理学院,http://sem.bjtu.edu.cn/,http://sem.bjtu.edu.cn/lists-szjs.html?szyx=185&leixing=0&zhicheng=0&zimu=
交通运输学院,http://trans.bjtu.edu.cn,http://trans.bjtu.edu.cn//cms/item/?cat=16
土木建筑工程学院,http://civil.bjtu.edu.cn,https://civil.bjtu.edu.cn/cms/item/17712.html
机械与电子控制工程学院,http://mece.njtu.edu.cn/,https://mece.bjtu.edu.cn/cms/item/?cat=65
电气工程学院,http://ee.bjtu.edu.cn/,https://ee.bjtu.edu.cn/szdw/jsml/index.htm
数学与统计学院,https://soms.bjtu.edu.cn/,https://soms.bjtu.edu.cn/szdw/ysfc/index.htm
物理科学与工程学院,https://spse.bjtu.edu.cn/,https://spse.bjtu.edu.cn///cms/item/?cat=16
马克思主义学院,http://mkszyxy.bjtu.edu.cn/,https://mkszyxy.bjtu.edu.cn/szdw/js/index.htm
语言与传播学院,http://yyxy.bjtu.edu.cn/,http://yyxy.bjtu.edu.cn///cms/item/?cat=4
软件学院,http://sse.bjtu.edu.cn/,http://sse.bjtu.edu.cn///cms/item/?cat=16
建筑与艺术学院,http://saad.bjtu.edu.cn/,https://saad.bjtu.edu.cn/szll/jzx/index.htm
法学院,http://law.bjtu.edu.cn/,https://law.bjtu.edu.cn/szdw/zzjs/index.htm
环境学院,http://env.bjtu.edu.cn,http://env.bjtu.edu.cn//cms/item/?cat=235
系统科学学院,http://sss.bjtu.edu.cn/,http://sss.bjtu.edu.cn///cms/item/?cat=5
国家保密学院,https://bmxy.bjtu.edu.cn/,https://bmxy.bjtu.edu.cn///cms/item/?cat=2
詹天佑学院（智慧交通未来技术学院）,http://zhantianyou.bjtu.edu.cn/,https://zhantianyou.bjtu.edu.cn/szdw/bzr/index.htm
威海国际学院,http://wh.bjtu.edu.cn/,https://wh.bjtu.edu.cn/szjs2/management/index.htm
