text,href,twebsite
国际组织学院,http://sgg.ruc.edu.cn/,http://sgg.ruc.edu.cn//xyjj/szll/index.htm
马克思主义学院,http://marx.ruc.edu.cn/,https://marx.ruc.edu.cn/szdw/zgjs/axmpypx/index.htm
中共党史党建学院,http://dsdj.ruc.edu.cn/,http://dsdj.ruc.edu.cn/szll/jys1/qb/index.htm
外国语学院,http://fl.ruc.edu.cn/sy/index.htm,http://fl.ruc.edu.cn/sy/szdw/msfc/index.htm
哲学院,http://phi.ruc.edu.cn/,http://phi.ruc.edu.cn/jytd/zzjs/zzjs2/qb/index.htm
国学院,http://guoxue.ruc.edu.cn/,http://guoxue.ruc.edu.cn//wzsy/tzgg/fcd0c201389b49bbbe6a1466b1e77f6c.htm
历史学院,http://lsxy.ruc.edu.cn/,http://lsxy.ruc.edu.cn//szdw/index.htm
文学院,http://wenxueyuan.ruc.edu.cn/,http://wenxueyuan.ruc.edu.cn//sztd/index.htm
艺术学院,http://art.ruc.edu.cn/,http://art.ruc.edu.cn//szdw/szqk.htm
国际文化交流学院,http://scsce.ruc.edu.cn/,http://scsce.ruc.edu.cn//szdw/index.htm
劳动人事学院,http://slhr.ruc.edu.cn/,http://slhr.ruc.edu.cn//szdw/index.htm
财政金融学院,http://sf.ruc.edu.cn/,http://sf.ruc.edu.cn//xzyj/szdw/index.htm
经济学院,http://econ.ruc.edu.cn/,http://econ.ruc.edu.cn//szdw/index.htm
生态环境学院,https://envi.ruc.edu.cn/,https://see.ruc.edu.cn/szdw/qzjs/index.htm
应用经济学院,http://ae.ruc.edu.cn/,http://ae.ruc.edu.cn//szdw/index.htm
法学院,http://www.law.ruc.edu.cn/home/,http://www.law.ruc.edu.cn/home/sz/1/
知识产权学院,http://ipr.ruc.edu.cn/,http://ipr.ruc.edu.cn//szll/qzjs.htm
律师学院,http://lawyer.ruc.edu.cn/,http://lawyer.ruc.edu.cn//szll/index.htm
新闻学院,http://jcr.ruc.edu.cn/,http://jcr.ruc.edu.cn/zw/jzyg/js/index.htm
国际关系学院,http://sis.ruc.edu.cn/,http://sis.ruc.edu.cn//szll/index.htm
社会学院,https://ssr.ruc.edu.cn/,https://ssr.ruc.edu.cn/ry/zgjs/apy/qb/index.htm
商学院,http://www.rmbs.ruc.edu.cn/,https://www.rmbs.ruc.edu.cn/szyky/sz/qzjs/index.htm
公共管理学院,http://spap.ruc.edu.cn/,http://spap.ruc.edu.cn/jytd/index.htm
信息资源管理学院,https://irm.ruc.edu.cn/,https://irm.ruc.edu.cn/szdw/zzjs/ajysfl/z_qb/index.htm
农业与农村发展学院,http://www.sard.ruc.edu.cn/,http://www.sard.ruc.edu.cn/szll/zzjs/qzjs/index.htm
教育学院,http://soe.ruc.edu.cn/,http://soe.ruc.edu.cn//szdw/zzjs.htm
信息学院,http://info.ruc.edu.cn/,http://info.ruc.edu.cn//jsky/szdw/index.htm
高瓴人工智能学院,http://ai.ruc.edu.cn/,https://gsai.ruc.edu.cn/addons/teacher/index.html
统计学院,http://stat.ruc.edu.cn/,http://stat.ruc.edu.cn//jxtd/szbsh/index.htm
数学学院,http://math.ruc.edu.cn/,http://math.ruc.edu.cn/szdw/index.htm
化学与生命资源学院,http://chem.ruc.edu.cn/,http://chem.ruc.edu.cn/szll/zzjs/index.htm
国际学院（苏州研究院）,http://ic.ruc.edu.cn/,http://ic.ruc.edu.cn/szdw/zgjs/index.htm
丝路学院,http://srs.ruc.edu.cn/,http://srs.ruc.edu.cn//szdw/index.htm
