text,href,twebsite
远程与继续教育学院,http://ce.dlut.edu.cn/,http://ce.dlut.edu.cn//xljy/szdw.htm
信息与通信工程学院,http://ice.dlut.edu.cn,http://ice.dlut.edu.cn/szdw/szdw.htm
物理学院,http://physics.dlut.edu.cn/,http://physics.dlut.edu.cn//szgk/szgk.htm
未来技术学院/人工智能学院,https://futureschool.dlut.edu.cn/,https://futureschool.dlut.edu.cn//szdw/rgzn.htm
外国语学院,http://fld.dlut.edu.cn/,https://fld.dlut.edu.cn/szdw/azcpl.htm
体育与健康学院,http://kh.dlut.edu.cn/,http://kh.dlut.edu.cn//xygk/szdw/szgk1.htm
数学科学学院,http://math.dlut.edu.cn/,http://math.dlut.edu.cn//szdw/szdw1s.htm
生物医学工程学院,http://bme.dlut.edu.cn,http://bme.dlut.edu.cn/szdw/jsml.htm
生物工程学院,http://biotech.dlut.edu.cn,http://biotech.dlut.edu.cn/szdw/szgk.htm
人文学院,http://fhss.dlut.edu.cn/,http://fhss.dlut.edu.cn//szdw/szdw.htm
能源与动力学院,http://power.dlut.edu.cn,http://power.dlut.edu.cn/szdw/zzjs.htm
马克思主义学院,http://marx.dlut.edu.cn/,http://marx.dlut.edu.cn//szdw/szdw.htm
力学与航空航天学院,http://lihang.dlut.edu.cn/,http://lihang.dlut.edu.cn//szgk/bfjsqk.htm
控制科学与工程学院,http://scse.dlut.edu.cn,https://scse.dlut.edu.cn/szdw/azcpx.htm
经济管理学院,http://sem.dlut.edu.cn/,http://sem.dlut.edu.cn//xysz/gxsz.htm
建筑与艺术学院,http://aaschool.dlut.edu.cn/,https://aaschool.dlut.edu.cn/szdw/jsml.htm
建设工程学院,https://sche.dlut.edu.cn/,https://sche.dlut.edu.cn//info/1234/30510.htm
计算机科学与技术学院,http://cs.dlut.edu.cn,https://cs.dlut.edu.cn/szdw/jsgk.htm
机械工程学院,http://me.dlut.edu.cn,http://me.dlut.edu.cn/szdw/szgk1.htm
环境学院,http://est.dlut.edu.cn,http://est.dlut.edu.cn/szdw.htm
化学学院,http://zdysc.dlut.edu.cn/,http://zdysc.dlut.edu.cn//szdw/szgk1.htm
化工学院,http://chemeng.dlut.edu.cn/,http://chemeng.dlut.edu.cn//info/1015/16763.htm
国际教育学院（留学生办公室、港澳台学生事务办公室）,http://sie.dlut.edu.cn/,http://sie.dlut.edu.cn//gywm/szdw.htm
光电工程与仪器科学学院,http://oeis.dlut.edu.cn/,http://oeis.dlut.edu.cn//szdw/szgk.htm
公共管理学院,https://spap.dlut.edu.cn/,https://spap.dlut.edu.cn/szdw/jcrc.htm
电气工程学院,http://eee.dlut.edu.cn,http://eee.dlut.edu.cn/szdw/szdw.htm
大连理工大学白俄罗斯国立大学联合学院,http://dbji.dlut.edu.cn/,http://dbji.dlut.edu.cn//szli_liang/wfsz.htm
创新创业学院,http://chuangxin.dlut.edu.cn/,https://chuangxin.dlut.edu.cn/szdui_wu/azcpl.htm
船舶工程学院,http://naoe.dlut.edu.cn/,http://naoe.dlut.edu.cn//szdw/szgk.htm
材料科学与工程学院,http://mse.dlut.edu.cn,http://mse.dlut.edu.cn/szdw/jcrc.htm
