text,href,twebsite
文学院,http://wxy.nwu.edu.cn/,http://wxy.nwu.edu.cn//szdw/szgk.htm
历史学院,http://history.nwu.edu.cn/,http://history.nwu.edu.cn//szdw.htm
文化遗产学院,http://culture.nwu.edu.cn/,http://culture.nwu.edu.cn//szdw/zpxx.htm
经济管理学院,http://ems.nwu.edu.cn/,http://ems.nwu.edu.cn//szll/azc/js2.htm
公共管理学院（应急管理学院）,http://spa.nwu.edu.cn/,https://spa.nwu.edu.cn/szdw.htm
外国语学院,http://wyxy.nwu.edu.cn/,http://wyxy.nwu.edu.cn//szdw/yyx.htm
法学院（知识产权学院）,http://fxy.nwu.edu.cn/,http://fxy.nwu.edu.cn//szll.htm
马克思主义学院,http://mks.nwu.edu.cn/,https://mks.nwu.edu.cn/jsdw.htm
哲学学院,http://zxxy.nwu.edu.cn/,https://zxxy.nwu.edu.cn/jsdw.htm
新闻传播学院,http://xinwen.nwu.edu.cn/,https://xinwen.nwu.edu.cn/Teachers/xwxjs1.htm
艺术学院,https://ysxy.nwu.edu.cn/,https://ysxy.nwu.edu.cn//szdw.htm
物理学院,http://physics.nwu.edu.cn/,https://physics.nwu.edu.cn/xygk/szdw.htm
城市与环境学院,http://env.nwu.edu.cn/,https://env.nwu.edu.cn/szdw/rcry.htm
生命科学学院,http://biology.nwu.edu.cn/,http://biology.nwu.edu.cn//szdw/szll.htm
化工学院,http://chin.nwu.edu.cn/,http://chin.nwu.edu.cn//szdw/dwjs.htm
食品科学与工程学院,http://food.nwu.edu.cn/,http://food.nwu.edu.cn//Teachers/zrjs/js.htm
安莱学院,https://anlaischool.nwu.edu.cn/,https://anlaischool.nwu.edu.cn//jyjx/szgk.htm
