text,href,twebsite
农学院,http://nxy.neau.edu.cn/,http://nxy.neau.edu.cn//szdw.htm
园艺园林学院,http://yyxy.neau.edu.cn/,http://yyxy.neau.edu.cn//szdw.htm
资源与环境学院,http://zhxy.neau.edu.cn/,http://zhxy.neau.edu.cn//szdw/szgk.htm
工程学院,http://gcxy.neau.edu.cn/,http://gcxy.neau.edu.cn//szdw.htm
水利与土木工程学院,http://slxy.neau.edu.cn/,http://slxy.neau.edu.cn/szdw/zrjs.htm
动物科学技术学院,http://dwkxjsxy.neau.edu.cn/,http://dwkxjsxy.neau.edu.cn/szll/szml.htm
动物医学学院,http://dwyxxy.neau.edu.cn/,http://dwyxxy.neau.edu.cn/szdw/jcyx/jpjys.htm
生命科学学院,http://smkxxy.neau.edu.cn/,http://smkxxy.neau.edu.cn//szdw/swkxx.htm
食品学院,http://spxy.neau.edu.cn/,http://spxy.neau.edu.cn/szll/gccrc.htm
经济管理学院,http://jjglxy.neau.edu.cn/,http://jjglxy.neau.edu.cn//xksz/szdw.htm
文理学院,http://wlxy.neau.edu.cn/,http://wlxy.neau.edu.cn//szdw.htm
艺术学院,http://ysxy.neau.edu.cn/,http://ysxy.neau.edu.cn//sz/szdw/sjcdsjx.htm
公共管理与法学院,http://gfxy.neau.edu.cn/,http://gfxy.neau.edu.cn/szjs/szdw/js.htm
马克思主义学院,http://mks.neau.edu.cn/,http://mks.neau.edu.cn//#
电气与信息学院,http://dqxx.neau.edu.cn/,http://dqxx.neau.edu.cn/szll/sbds.htm
国际文化教育学院,http://gjxy.neau.edu.cn/,http://dscx.neau.edu.cn/ndbssds/
植物保护学院,http://zbxy.neau.edu.cn/,http://zbxy.neau.edu.cn/gzzd/szml.htm
