text,href,twebsite
化学工程学院,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=65&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E5%8C%96%E5%AD%A6%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=65&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E5%8C%96%E5%AD%A6%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
生物工程学院,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=72&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E7%94%9F%E7%89%A9%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=72&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E7%94%9F%E7%89%A9%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
药学院,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=75&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E8%8D%AF%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=75&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E8%8D%AF%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
环境学院,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=73&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E7%8E%AF%E5%A2%83%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=73&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E7%8E%AF%E5%A2%83%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
材料科学与工程学院,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=71&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E6%9D%90%E6%96%99%E7%A7%91%E5%AD%A6%E4%B8%8E%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=71&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E6%9D%90%E6%96%99%E7%A7%91%E5%AD%A6%E4%B8%8E%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
食品科学与工程学院,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=91&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E9%A3%9F%E5%93%81%E7%A7%91%E5%AD%A6%E4%B8%8E%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=91&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E9%A3%9F%E5%93%81%E7%A7%91%E5%AD%A6%E4%B8%8E%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
机械工程学院,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=22&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E6%9C%BA%E6%A2%B0%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=22&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E6%9C%BA%E6%A2%B0%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
信息工程学院,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=16&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E4%BF%A1%E6%81%AF%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=16&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E4%BF%A1%E6%81%AF%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
计算机科学与技术学院、软件学院,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=14&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E8%AE%A1%E7%AE%97%E6%9C%BA%E7%A7%91%E5%AD%A6%E4%B8%8E%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2%E3%80%81%E8%BD%AF%E4%BB%B6%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=14&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E8%AE%A1%E7%AE%97%E6%9C%BA%E7%A7%91%E5%AD%A6%E4%B8%8E%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2%E3%80%81%E8%BD%AF%E4%BB%B6%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
土木工程学院,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=88&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E5%9C%9F%E6%9C%A8%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1,https://homepage.zjut.edu.cn/50/list.htm?wp_tw_orgId=88&wp_tw_displayStyle=1&wp_tw_complete=1&wp_tw_orgName=%E5%9C%9F%E6%9C%A8%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2&wp_tw_language=1&wp_tw_teachStatus=1&wp_tw_deptTecOrder=1
