text,href,twebsite
哲学学院,http://philosophy.whu.edu.cn/,http://philosophy.whu.edu.cn//szdw1.htm
国学院,http://guoxue.whu.edu.cn/,https://guoxue.whu.edu.cn/szdw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1027
文学院,http://chinese.whu.edu.cn/,http://chinese.whu.edu.cn//xksz/zgjs.htm
外国语言文学学院,http://fls.whu.edu.cn/,https://fls.whu.edu.cn/szdw/xrjs/aszmpx/A.htm
新闻与传播学院,http://journal.whu.edu.cn/,http://journal.whu.edu.cn///intro/faculty
艺术学院,http://art.whu.edu.cn/,http://art.whu.edu.cn//teacher/professor.htm
历史学院,http://history.whu.edu.cn/,http://history.whu.edu.cn//szdw.htm
经济与管理学院,http://ems.whu.edu.cn/,http://ems.whu.edu.cn//szdw/qzjs.htm
法学院,http://law.whu.edu.cn/,http://law.whu.edu.cn//sztuandu/zrjs_.htm
马克思主义学院,http://marx.whu.edu.cn/,http://marx.whu.edu.cn//teacher/mkszyjbllx.htm
社会学院,http://shxy.whu.edu.cn/,http://shxy.whu.edu.cn//szdw/js.htm
政治与公共管理学院,http://www.pspa.whu.edu.cn/,https://www.pspa.whu.edu.cn/szdw/xyjs.htm
信息管理学院,http://sim.whu.edu.cn/,http://sim.whu.edu.cn//szdw/zzjs/zmjs/qb.htm
数学与统计学院,http://maths.whu.edu.cn/,http://maths.whu.edu.cn//https://gs.whu.edu.cn/info/1064/11620.htm
物理科学与技术学院,http://physics.whu.edu.cn/,http://physics.whu.edu.cn//szdw/rcdw.htm
化学与分子科学学院,http://chem.whu.edu.cn/,http://chem.whu.edu.cn//szdw1/zzjs.htm
生命科学学院,http://bio.whu.edu.cn/,https://bio.whu.edu.cn/szdw1/lyys.htm
资源与环境科学学院,http://sres.whu.edu.cn/,http://sres.whu.edu.cn//szdw1/dlxxydtkxx.htm
动力与机械学院,http://pmc.whu.edu.cn/,http://pmc.whu.edu.cn//szdw.htm
电气与自动化学院,http://eea.whu.edu.cn/,http://eea.whu.edu.cn//szdw/rcjh.htm
城市设计学院,http://sud.whu.edu.cn/,http://sud.whu.edu.cn/cmfx2020/teacher/index
土木建筑工程学院,http://civ.whu.edu.cn/,http://civ.whu.edu.cn//szdw.htm
水利水电学院,http://swrh.whu.edu.cn/,http://swrh.whu.edu.cn//info/1041/90941.htm
电子信息学院,http://eis.whu.edu.cn/,http://eis.whu.edu.cn//index/goSzdw?flag=1&newskind_id=20160320222026165YIdDsQIbgNtoE
计算机学院,http://cs.whu.edu.cn/,http://cs.whu.edu.cn//rczp/szgwzp.htm
测绘学院,http://www.sgg.whu.edu.cn/,http://www.sgg.whu.edu.cn//szdw/zyjs.htm
遥感信息工程学院,http://rsgis.whu.edu.cn/,http://rsgis.whu.edu.cn//szdw4/lyys.htm
国家网络安全学院,http://cse.whu.edu.cn,http://cse.whu.edu.cn/szdwxg/jsml.htm
基础医学院,http://wbm.whu.edu.cn/,http://wbm.whu.edu.cn//szdw/js_tpyjy.htm
公共卫生学院,http://sph.whu.edu.cn/,http://sph.whu.edu.cn//szdw/gccrc.htm
药学院,http://www.pharm.whu.edu.cn/,http://www.pharm.whu.edu.cn//szdw.htm
护理学院,http://sns.whu.edu.cn,http://sns.whu.edu.cn/szdw/gsprc.htm
口腔医学院,https://www.whuss.com/,https://www.whuss.com//https://www.whuss.com/article/11821
