text,href,twebsite
能源与矿业学院,http://nyxy.cumtb.edu.cn/,https://nyxy.cumtb.edu.cn/szdw.htm
应急管理与安全工程学院,http://aqxy.cumtb.edu.cn/,https://aqxy.cumtb.edu.cn/szdw/ysfc.htm
地球科学与测绘工程学院,http://dcxy.cumtb.edu.cn/,https://dcxy.cumtb.edu.cn/szdw.htm
化学与环境工程学院,http://scee.cumtb.edu.cn/,https://scee.cumtb.edu.cn/szdw.htm
机械与电气工程学院,http://jdxy.cumtb.edu.cn/,https://jdxy.cumtb.edu.cn/szdw.htm
人工智能学院,https://ai.cumtb.edu.cn/,https://ai.cumtb.edu.cn/szdw/rgzn.htm
管理学院,http://glxy.cumtb.edu.cn/,https://glxy.cumtb.edu.cn/szdw/szgk.htm
力学与土木工程学院,http://ljxy.cumtb.edu.cn/,https://ljxy.cumtb.edu.cn/szdw/ys.htm
理学院,http://lxy.cumtb.edu.cn/,https://lxy.cumtb.edu.cn/szdw/yjsds.htm
文法学院,http://wfxy.cumtb.edu.cn/,https://wfxy.cumtb.edu.cn/szdw.htm
马克思主义学院,http://smarx.cumtb.edu.cn/,https://smarx.cumtb.edu.cn/szdw.htm
