text,href,twebsite
萃英学院,http://cycollege.lzu.edu.cn/,http://cycollege.lzu.edu.cn//xygk/szdw.htm
政治与国际关系学院,http://zgy.lzu.edu.cn/,http://zgy.lzu.edu.cn//szdw1.htm
艺术学院,http://art.lzu.edu.cn/,http://art.lzu.edu.cn/col_yyyjs/index/
管理学院,http://ms.lzu.edu.cn/,http://ms.lzu.edu.cn///Category_2/Index.aspx
经济学院,http://jjxy.lzu.edu.cn/,http://jjxy.lzu.edu.cn/hdapp/bas/col_up.php?sn=jxtd
马克思主义学院,http://marx.lzu.edu.cn/,http://marx.lzu.edu.cn//szdw/js.htm
法学院,http://laws.lzu.edu.cn/,https://laws.lzu.edu.cn/lzupage/B20131023101806.html
外国语学院,http://wyy.lzu.edu.cn/,https://wyy.lzu.edu.cn/shizituandui/index.html
哲学社会学院,http://zheshexi.lzu.edu.cn/,http://zheshexi.lzu.edu.cn/shiziduiwu/zaizhijiaoshi/index.html
历史文化学院,http://history.lzu.edu.cn/,http://history.lzu.edu.cn/portal/list/index/id/7.html
新闻与传播学院,http://xw.lzu.edu.cn/,https://xw.lzu.edu.cn/xueyuangaikuang/shizituandui/jiaoshou/
文学院,http://chinese.lzu.edu.cn/,https://chinese.lzu.edu.cn/duiwujianshe/jiaoshou/index.html
材料与能源学院,http://mat.lzu.edu.cn/,http://mat.lzu.edu.cn///shiziduiwu/index.html
动物医学与生物安全学院,http://vet.lzu.edu.cn/,http://vet.lzu.edu.cn///shiziduiwu/index.html
地质科学与矿产资源学院,http://earth.lzu.edu.cn/,https://earth.lzu.edu.cn/col_ys1/index/
土木工程与力学学院,http://gxy.lzu.edu.cn/,http://gxy.lzu.edu.cn///shiziduiwu/index.html
资源环境学院,http://geoscience.lzu.edu.cn/,http://zhysz.lzu.edu.cn/system/zhy/check.jsp?blenrolment=a
大气科学学院,http://atmos.lzu.edu.cn/,https://atmos.lzu.edu.cn/lzupage/B20101203113659.html
生命科学学院,http://lifesc.lzu.edu.cn/,http://lifesc.lzu.edu.cn//teacher_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1003
草地农业科技学院,http://caoye.lzu.edu.cn/,http://caoye.lzu.edu.cn/lzupage/B20091123102856.html
化学化工学院,http://chem.lzu.edu.cn/,https://chem.lzu.edu.cn/index.php?m=content&c=index&a=lists&catid=9
信息科学与工程学院,http://xxxy.lzu.edu.cn/,http://xxxy.lzu.edu.cn///shiziduiwu/index.html
核科学与技术学院,http://snst.lzu.edu.cn/,https://snst.lzu.edu.cn/shiziduiwu/index.html
物理科学与技术学院,http://phy.lzu.edu.cn/,http://physz.lzu.edu.cn/system/phyqt/teacher-list.jsp#rcjh
数学与统计学院,http://math.lzu.edu.cn/,http://mathteacher.lzu.edu.cn/system/TeacherProfileqt/qzjs.jsp
护理学院,http://nursing.lzu.edu.cn/,http://nursing.lzu.edu.cn///shiziduiwu/index.html
口腔医学院,http://kqyxy.lzu.edu.cn/,https://kqyxy.lzu.edu.cn/duiwujianshe/jiaoshiduiwu/index.html
基础医学院,http://jchyxy.lzu.edu.cn/,http://jchyxy.lzu.edu.cn///shiziduiwu/index.html
药学院,http://yxy.lzu.edu.cn/,http://yxy.lzu.edu.cn///col_js1/index
公共卫生学院,http://sph.lzu.edu.cn/,http://sph.lzu.edu.cn///shiziduiwu/index.html
