text,href,twebsite
中英联合学院,https://www.cmu.edu.cn/zylhxyc/,https://www.cmu.edu.cn/zylhxyc/jsfc.htm
国际教育学院,https://www.cmu.edu.cn/gjjyxy,https://www.cmu.edu.cn/gjjyxy/zsxx/dsxx.htm
基础医学院https://www.cmu.edu.cn/jcyx/,https://www.cmu.edu.cn/jcyx/index.htm,https://www.cmu.edu.cn/jcyx/info/1017/1431.htm
生命科学学院,https://www.cmu.edu.cn/smkxxy/,https://www.cmu.edu.cn/smkxxy/szdw/szll.htm
公共卫生学院,https://www.cmu.edu.cn/ggwsxynew/,https://www.cmu.edu.cn/ggwsxynew/jsfc/zjms.htm
法医学院,https://forensic.cmu.edu.cn/,https://forensic.cmu.edu.cn/xygk/jzyg.htm
药学院,https://www.cmu.edu.cn/yxy/,https://www.cmu.edu.cn/yxy/szdw/bsyjsds.htm
健康管理学院,https://www.cmu.edu.cn/cmudmi/,https://www.cmu.edu.cn/cmudmi/xygk/jsml.htm
智能医学学院,https://www.cmu.edu.cn/znyx/,https://www.cmu.edu.cn/znyx/info/1087/1080.htm
马克思主义学院,https://www.cmu.edu.cn/rwskxy/,https://www.cmu.edu.cn/rwskxy//szdw.htm
医学人文学院,https://www.cmu.edu.cn/yxrw/,https://www.cmu.edu.cn/yxrw//xygk/szdw.htm
