text,href,twebsite
经济与贸易学院,http://cet.hnu.edu.cn/,http://cet.hnu.edu.cn/
金融与统计学院,http://jt.hnu.edu.cn/,http://jt.hnu.edu.cn/
法学院,http://law.hnu.edu.cn/,http://law.hnu.edu.cn/
马克思主义学院,http://marx.hnu.edu.cn/,http://marx.hnu.edu.cn/
体育学院,http://sports.hnu.edu.cn/,http://sports.hnu.edu.cn/
中国语言文学学院,http://wxy.hnu.edu.cn,http://wxy.hnu.edu.cn
外国语学院,http://english.hnu.edu.cn/,http://english.hnu.edu.cn/
新闻与传播学院,http://xinwen.hnu.edu.cn/,http://xinwen.hnu.edu.cn/
数学学院,http://math.hnu.edu.cn/,http://math.hnu.edu.cn/
物理与微电子科学学院,http://spe.hnu.edu.cn/,http://spe.hnu.edu.cn/
化学化工学院,http://cc.hnu.edu.cn/,http://cc.hnu.edu.cn/
生物学院,http://bio.hnu.edu.cn/,http://bio.hnu.edu.cn/
机械与运载工程学院,http://mve.hnu.edu.cn/,http://mve.hnu.edu.cn/
材料科学与工程学院,http://clxy.hnu.edu.cn/,http://clxy.hnu.edu.cn/
电气与信息工程学院,http://eeit.hnu.edu.cn/,http://eeit.hnu.edu.cn/
信息科学与工程学院,http://csee.hnu.edu.cn/,http://csee.hnu.edu.cn/
建筑与规划学院,http://arch.hnu.edu.cn/,http://arch.hnu.edu.cn/
土木工程学院,http://ce.hnu.edu.cn,http://ce.hnu.edu.cn
环境科学与工程学院,http://ee.hnu.edu.cn/,http://ee.hnu.edu.cn/
工商管理学院,http://ibschool.hnu.edu.cn/,http://ibschool.hnu.edu.cn/
公共管理学院,http://pa.hnu.edu.cn/,http://pa.hnu.edu.cn/
设计艺术学院,http://design.hnu.edu.cn/,http://design.hnu.edu.cn/
机器人学院,http://robotics.hnu.edu.cn/index.htm,http://robotics.hnu.edu.cn/index.htm
半导体学院（集成电路学院）,http://sic.hnu.edu.cn/,http://sic.hnu.edu.cn/
