text,href,twebsite
农学院,http://nx.njau.edu.cn/,http://nx.njau.edu.cn//jsfc_nxx.jsp?urltype=tree.TreeTempUrl&wbtreeid=1227
植物保护学院,http://plant.njau.edu.cn/,http://plant.njau.edu.cn//xksz/ejxk1.htm
园艺学院,http://yyxy.njau.edu.cn/,https://yyxy.njau.edu.cn/szdw/szgk.htm
动物医学院,http://cvm.njau.edu.cn/,http://cvm.njau.edu.cn//xksz/szdw.htm
动物科技学院,http://dky.njau.edu.cn/,http://dky.njau.edu.cn//xksz/kxjs1.htm
草业学院,http://cyxy.njau.edu.cn/,http://cyxy.njau.edu.cn//xksz/szdw.htm
无锡渔业学院,http://wxfc.ffrc.cn,https://www.ffrc.cn/njnydxwxyyxy/jydw.htm
资源与环境科学学院,http://re.njau.edu.cn/,http://re.njau.edu.cn//jsfc2.jsp?urltype=tree.TreeTempUrl&wbtreeid=1303
生命科学学院,http://lfc.njau.edu.cn/,http://lfc.njau.edu.cn//szdw/szgk.htm
理学院,http://cos.njau.edu.cn/,http://cos.njau.edu.cn//szdw/szgk.htm
食品科技学院,http://food.njau.edu.cn/,http://food.njau.edu.cn//szdw.htm
信息管理学院,http://info.njau.edu.cn/,http://info.njau.edu.cn//szdw1.htm
人工智能学院,http://ai.njau.edu.cn,http://ai.njau.edu.cn/szdw.htm
经济管理学院,http://economy.njau.edu.cn/,https://economy.njau.edu.cn/xksz/szdw1/nyjjxx.htm
公共管理学院,http://clm.njau.edu.cn/,https://clm.njau.edu.cn/szll/tdglx.htm
人文与社会发展学院,http://xrw.njau.edu.cn/,http://xrw.njau.edu.cn//szdw.htm
外国语学院,http://foreign.njau.edu.cn/,http://foreign.njau.edu.cn//jsfc.jsp?urltype=tree.TreeTempUrl&wbtreeid=1124
金融学院,http://finance.njau.edu.cn/,http://finance.njau.edu.cn//jsfc.jsp?urltype=tree.TreeTempUrl&wbtreeid=1230
马克思主义学院,http://szb.njau.edu.cn/,http://szb.njau.edu.cn//szdw.htm
