text,href,twebsite
信息与通信工程学院,https://sice.bupt.edu.cn/,https://sice.bupt.edu.cn/szdw1.htm
电子工程学院,https://see.bupt.edu.cn/,https://see.bupt.edu.cn/szdw/zgj.htm
计算机学院（国家示范性软件学院）,http://scs.bupt.edu.cn/,https://scs.bupt.edu.cn/szjs1.htm
网络空间安全学院,http://scss.bupt.edu.cn/,http://scss.bupt.edu.cn/szdw/szgk1.htm
人工智能学院,https://ai.bupt.edu.cn/,https://ai.bupt.edu.cn/szdw/szgk.htm
现代邮政学院（自动化学院）,https://smp.bupt.edu.cn/,https://smp.bupt.edu.cn/szdw.htm
集成电路学院,https://ic.bupt.edu.cn/,https://ic.bupt.edu.cn/szdw1/szgk.htm
经济管理学院,http://sem.bupt.edu.cn/,https://sem.bupt.edu.cn/jsyyj/szgs.htm
理学院,https://science.bupt.edu.cn/,https://science.bupt.edu.cn/szdw1/qtjzg.htm
人文学院,http://sh.bupt.edu.cn/,http://sh.bupt.edu.cn/szdw/qtjzg.htm
数字媒体与设计艺术学院,http://sdmda.bupt.edu.cn/,http://sdmda.bupt.edu.cn/szdw/js.htm
马克思主义学院,http://mtri.bupt.edu.cn/,http://mtri.bupt.edu.cn//content/content.php?p=8_17_242
国际学院,http://is.bupt.edu.cn/,http://is.bupt.edu.cn/xygk/szdw.htm
玛丽女王海南学院,https://qmsh.bupt.edu.cn/,https://qmsh.bupt.edu.cn/xygk/szdw.htm
卓越工程师学院,https://gce.bupt.edu.cn/,https://gce.bupt.edu.cn/szdw.htm
