text,href,twebsite
终身学院,http://j.zjnu.edu.cn,http://j.zjnu.edu.cn//2023/0911/c907a446707/page.htm
艺术学院,http://music.zjnu.edu.cn,https://music.zjnu.edu.cn/szdw/list.htm
行知学院,http://www.zjxz.edu.cn/,http://www.zjxz.edu.cn///szdw/list.htm
心理学院,http://xlxy.zjnu.edu.cn,http://xlxy.zjnu.edu.cn//szdw/list.htm
物电学院,http://wdxy.zjnu.edu.cn,http://wdxy.zjnu.edu.cn//2024/0410/c11607a464106/page.htm
外语学院,http://flc.zjnu.edu.cn/,https://flc.zjnu.edu.cn/szdw/list.htm
体育学院,http://tyxy.zjnu.edu.cn/,https://tyxy.zjnu.edu.cn/1013/list.htm
数学学院,http://sxxy.zjnu.edu.cn/,http://sxxy.zjnu.edu.cn///16531/list.htm
数理医学院,http://slyx.zjnu.edu.cn,https://slyx.zjnu.edu.cn/2022/0104/c15102a384390/page.htm
生命科学学院,http://smxy.zjnu.edu.cn/,http://smxy.zjnu.edu.cn///2024/0410/c17162a464197/page.htm
设计学院,http://di.zjnu.edu.cn,http://di.zjnu.edu.cn//szdw/list.htm
人文学院,http://rw.zjnu.edu.cn/,https://rw.zjnu.edu.cn/2026/list.htm
马克思学院,http://my.zjnu.edu.cn/,https://my.zjnu.edu.cn/3921/list.htm
孔子学院非洲研修中心,http://ci.zjnu.edu.cn/,http://ci.zjnu.edu.cn//https://mp.weixin.qq.com/s/ARH7R9ylBg660LkrTEYg_g
经管学院,http://sxy.zjnu.edu.cn/,http://sxy.zjnu.edu.cn///szdw/list.htm
教育学院,http://jky.zjnu.edu.cn/,http://jky.zjnu.edu.cn///szdw/list.htm
计算机学院,http://cs.zjnu.edu.cn,http://cs.zjnu.edu.cn//16749/list.htm
化材学院,http://hcxy.zjnu.edu.cn/,http://hcxy.zjnu.edu.cn///16566/list.htm
国社学院,http://gjxy.zjnu.edu.cn/,http://gjxy.zjnu.edu.cn///4646/list.htm
工学院,http://gxy.zjnu.edu.cn/,https://gxy.zjnu.edu.cn/3814/list.htm
非洲学院,http://ias.zjnu.edu.cn,https://ias.zjnu.edu.cn/2017/0309/c6165a143072/page.htm
法学院,http://fxy.zjnu.edu.cn,https://fxy.zjnu.edu.cn/rctd/list.htm
儿童教育学院,http://hys.zjnu.edu.cn/,http://hys.zjnu.edu.cn//http://ytpx.zjnu.edu.cn/
地环学院,http://dlhj.zjnu.edu.cn/,http://dlhj.zjnu.edu.cn//http://dlhj.zjnu.edu.cn/2014/1010/c6912a150633/page.htm
初阳学院,http://cyxy.zjnu.edu.cn/,https://cyxy.zjnu.edu.cn/ds/list.htm
