text,href,twebsite
船舶与海洋工程学院,http://naoe.just.edu.cn,http://naoe.just.edu.cn//szdw/list.htm
机械工程学院,http://jixie.just.edu.cn/,http://jixie.just.edu.cn///szjj/list.htm
能源与动力学院,http://sepe.just.edu.cn,http://sepe.just.edu.cn//4626/list.htm
材料科学与工程学院,http://cailiao.just.edu.cn,http://cailiao.just.edu.cn/http://cailiao.just.edu.cn/4112/list.htm
经济管理学院,http://sem.just.edu.cn,http://sem.just.edu.cn//szdw_11408/list.htm
计算机学院,http://jisuanji.just.edu.cn/,http://jisuanji.just.edu.cn///szdw/list.htm
土木工程与建筑学院,http://tmjz.just.edu.cn/,https://tmjz.just.edu.cn/5817/list.htm
生物技术学院,http://swjs.just.edu.cn,http://swjs.just.edu.cn//4677/list.htm
环境与化学工程学院,http://huanhua.just.edu.cn,http://huanhua.just.edu.cn//3492/list.psp 
粮食学院,http://liangshixy.just.edu.cn/,https://liangshixy.just.edu.cn/4291/list.htm
理学院,http://ssc.just.edu.cn,http://ssc.just.edu.cn/https://ssc.just.edu.cn/jyswbgsw/list.htm
外国语学院,http://waiyu.just.edu.cn/,http://waiyu.just.edu.cn///880/list.htm
马克思主义学院,http://mkszy.just.edu.cn/,https://mkszy.just.edu.cn/635/list.htm
人文社科学院,http://gggl.just.edu.cn/,https://gggl.just.edu.cn/
体育学院,http://tyb.just.edu.cn/,http://tyb.just.edu.cn///2024/0506/c11120a343275/page.htm
冶金工程学院（张家港校区）,http://zjg.just.edu.cn/ycxy/,http://zjg.just.edu.cn/ycxy///ycxy/323/list.htm
中国农业科学院蚕业研究所,http://swjs.just.edu.cn/,http://swjs.just.edu.cn///4677/list.htm
