text,href,twebsite
纺织学院,http://texcol.dhu.edu.cn/,http://texcol.dhu.edu.cn///2839/list.htm
服装与艺术设计学院,http://fzys.dhu.edu.cn/,http://fzys.dhu.edu.cn///9737/list.htm
旭日工商管理学院,http://glxy.dhu.edu.cn/,https://glxy.dhu.edu.cn/20098/list.htm
机械工程学院,http://meccol.dhu.edu.cn/,http://meccol.dhu.edu.cn///9004/list.htm
信息科学与技术学院,http://web.dhu.edu.cn/cist/,https://web.dhu.edu.cn/cist/zdhx/list.htm
计算机科学与技术学院,http://cst.dhu.edu.cn/,https://cst.dhu.edu.cn/3040/list.htm
化学与化工学院,http://cceb.dhu.edu.cn/,https://cceb.dhu.edu.cn/ys/list.htm
材料科学与工程学院,http://cmse.dhu.edu.cn/,https://cmse.dhu.edu.cn/ys/list.htm
环境科学与工程学院,http://env.dhu.edu.cn/,http://env.dhu.edu.cn///19402/list.htm
生物与医学工程学院,https://cbm.dhu.edu.cn/,https://cbm.dhu.edu.cn///szdw/list.htm
人文学院,http://hc.dhu.edu.cn/,https://hc.dhu.edu.cn/22271/list.htm
马克思主义学院,http://marx.dhu.edu.cn,http://marx.dhu.edu.cn//szdw/list.htm
外语学院,http://flc.dhu.edu.cn/,http://flc.dhu.edu.cn///17377/list.htm
