text,href,twebsite
马克思主义学院,http://marxism.snnu.edu.cn/,http://marxism.snnu.edu.cn//szdw/zzjs.htm
哲学学院,http://zxxy.snnu.edu.cn/,http://zxxy.snnu.edu.cn//szdw1/szbsh1.htm
国家安全学院（政法与公共管理学院）,http://sns.snnu.edu.cn/,https://sns.snnu.edu.cn/jzya/zzjs.htm
文学院,http://www.lit.snnu.edu.cn/,http://www.lit.snnu.edu.cn//szdw/js.htm
历史文化学院,http://his.snnu.edu.cn/,http://his.snnu.edu.cn//szdw/sztd.htm
心理学院,http://psych.snnu.edu.cn/,https://psych.snnu.edu.cn/jsdw/cpjs.htm
外国语学院,http://www.wyxy.snnu.edu.cn/,http://www.wyxy.snnu.edu.cn//szdw1.htm
数学与统计学院,http://maths.snnu.edu.cn/,http://maths.snnu.edu.cn//szdw/szbsh.htm
物理学与信息技术学院,http://wuli.snnu.edu.cn/,http://wuli.snnu.edu.cn//szdw/jxkyry.htm
化学化工学院,http://chem.snnu.edu.cn/,http://chem.snnu.edu.cn//szdw/jxkyry/jxtd.htm
材料科学与工程学院,http://mse.snnu.edu.cn/,http://mse.snnu.edu.cn//szdw/szjg1.htm
生命科学学院,http://lifesci.snnu.edu.cn/,http://lifesci.snnu.edu.cn//szdw/jsdwgk1.htm
地理科学与旅游学院,http://geog.snnu.edu.cn/,http://geog.snnu.edu.cn//szdw/jxkyry1.htm
计算机科学学院,http://ccs.snnu.edu.cn/,http://ccs.snnu.edu.cn//szdw/jxkyry/js.htm
新闻与传播学院,http://cxinw.snnu.edu.cn/,http://cxinw.snnu.edu.cn//teacher.jsp?urltype=tree.TreeTempUrl&wbtreeid=1035
体育学院,http://tyxy.snnu.edu.cn/,https://tyxy.snnu.edu.cn/szdw/jgxx.htm
音乐学院,http://music.snnu.edu.cn/,http://music.snnu.edu.cn//rcpy/szdw.htm
美术学院,http://meishuxy.snnu.edu.cn/,http://meishuxy.snnu.edu.cn//xygk/szll.htm
国际商学院,http://ibs.snnu.edu.cn/,http://ibs.snnu.edu.cn//Teacher_list/jsdw/js_yjy.htm
国际汉语文化学院,http://iscs.snnu.edu.cn/,http://iscs.snnu.edu.cn//szdw/js.htm
食品工程与营养科学学院,http://spgcx.snnu.edu.cn/,http://spgcx.snnu.edu.cn//szdw.htm
民族教育学院,http://mjy.snnu.edu.cn/,http://mjy.snnu.edu.cn//szdw/ssmzbkyksz.htm
教师发展学院,http://jsfz.snnu.edu.cn/,http://jsfz.snnu.edu.cn//szll/xsxssxwd/kcyjxl.htm
教师干部培训学院,http://xbsp.snnu.edu.cn/,http://xbsp.snnu.edu.cn//pxyw/gxszpx.htm
远程教育学院,http://www.snnu.net/,http://www.snnu.net//https://www.snnu.net/fxlpx/jszgz/
