text,href,twebsite
国际教育学院,http://gjy.nuist.edu.cn/,https://gjy.nuist.edu.cn/2024/0510/c7230a243788/page.htm
大气科学学院,http://cas.nuist.edu.cn,http://cas.nuist.edu.cn/szdw/jsml1/zc1/ys.htm
生态与应用气象学院,https://yqy.nuist.edu.cn,https://yqy.nuist.edu.cn/7469/list.htm
大气物理学院,https://sap.nuist.edu.cn/,https://sap.nuist.edu.cn//szdw/zrjs.htm
应急管理学院,https://sem.nuist.edu.cn/,https://sem.nuist.edu.cn///8483/list.htm
遥感与测绘工程学院,https://ycxy.nuist.edu.cn,https://ycxy.nuist.edu.cn/http://ycxy.nuist.edu.cn/67/list.htm
地理科学学院,http://geography.nuist.edu.cn,http://geography.nuist.edu.cn//szdw2023/list.htm
水文与水资源工程学院,https://hwr.nuist.edu.cn,https://hwr.nuist.edu.cn/szdw/jsml.htm
海洋科学学院,http://ocean.nuist.edu.cn,http://ocean.nuist.edu.cn/szdw/dsfc1/bssds_hyqxx.htm
环境科学与工程学院,http://sese.nuist.edu.cn,http://sese.nuist.edu.cn/xzzx1/rssz.htm
自动化学院,http://auto.nuist.edu.cn,http://auto.nuist.edu.cn//236/list.htm
电子与信息工程学院,http://dxy.nuist.edu.cn,http://dxy.nuist.edu.cn/szdw/szdw.htm
集成电路学院,https://ic.nuist.edu.cn,https://ic.nuist.edu.cn/http://ic.nuist.edu.cn/jsdw/list.htm
计算机学院、网络空间安全学院,http://scs.nuist.edu.cn/,http://scs.nuist.edu.cn///szdw_5910/list.htm
软件学院,https://software.nuist.edu.cn/,https://software.nuist.edu.cn///8396/list.htm
数学与统计学院,http://math.nuist.edu.cn,http://math.nuist.edu.cn//szdw/list.htm
物理与光电工程学院,http://wdy.nuist.edu.cn,http://wdy.nuist.edu.cn//2974/list.htm
化学与材料学院,http://schem.nuist.edu.cn/,https://schem.nuist.edu.cn/6202/list.htm
法学与公共管理学院,https://fzxy.nuist.edu.cn/,https://fzxy.nuist.edu.cn//szdw1/jsml/js.htm
马克思主义学院,http://marx.nuist.edu.cn/,https://marx.nuist.edu.cn/1821/list.htm
管理工程学院,http://smse.nuist.edu.cn,http://smse.nuist.edu.cn/szdw1/xzjf.htm
商学院,https://sxy.nuist.edu.cn,https://sxy.nuist.edu.cn/xszdw/list.htm
文学院,http://cla.nuist.edu.cn,http://cla.nuist.edu.cn//szll/list.htm
艺术学院,http://mediaandart.nuist.edu.cn,http://mediaandart.nuist.edu.cn/http://mediaandart.nuist.edu.cn/6932/list.htm
雷丁学院,http://reading.nuist.edu.cn,https://reading.nuist.edu.cn/szdw/wjjs.htm
沃特福德学院,https://waterford.nuist.edu.cn/,https://waterford.nuist.edu.cn///7416/list.htm
长望学院,http://cwxy.nuist.edu.cn,http://cwxy.nuist.edu.cn/rcpy/szdw.htm
教师教育学院,https://ste.nuist.edu.cn/,https://ste.nuist.edu.cn///szdw1/list.htm
应用技术学院,https://yjy.nuist.edu.cn/,https://yjy.nuist.edu.cn//szdw1/zc.htm
