text,href,twebsite
音乐学院,http://www.music.sdnu.edu.cn/,http://www.music.sdnu.edu.cn/xygk/bs/xyfc.htm
信息科学与工程学院（人工智能现代产业学院）,http://www.ischool.sdnu.edu.cn/,http://www.ischool.sdnu.edu.cn//szdw.htm
新闻与传媒学院,http://www.cbxy.sdnu.edu.cn/,http://www.cbxy.sdnu.edu.cn/szdw/zzjs/yxz.htm
心理学院,http://www.psy.sdnu.edu.cn/,http://www.psy.sdnu.edu.cn/szdw/js.htm
物理与电子科学学院,http://www.physics.sdnu.edu.cn/,http://www.physics.sdnu.edu.cn/szdw/zzjs.htm
文学院,http://www.wxy.sdnu.edu.cn/,http://www.wxy.sdnu.edu.cn//szdw/szdw.htm
外国语学院（山东外语教学编辑部）,http://www.sfl.sdnu.edu.cn/,http://www.sfl.sdnu.edu.cn/szdw/xbjs.htm
体育学院,http://www.ty.sdnu.edu.cn/,http://www.ty.sdnu.edu.cn//szdw/js.htm
数学与统计学院,http://www.maths.sdnu.edu.cn/,http://www.maths.sdnu.edu.cn//info/1091/3526.htm
生命科学学院,http://www.lsc.sdnu.edu.cn/,http://www.lsc.sdnu.edu.cn/szdw/qtjzg.htm
商学院,http://www.ibs.sdnu.edu.cn/,http://www.ibs.sdnu.edu.cn//szdw/szjj.htm
山东省齐鲁文化研究院（孔子文化学院）,http://www.qlwh.sdnu.edu.cn/,http://www.qlwh.sdnu.edu.cn/rcpy/dsjs.htm
美术学院,http://www.art.sdnu.edu.cn/index.htm,http://www.art.sdnu.edu.cn/index.htm/szdw/mjfc.htm
历史文化学院,http://www.history.sdnu.edu.cn/,http://www.history.sdnu.edu.cn//szdw1/zzjs.htm
经济学院,http://www.sde.sdnu.edu.cn/,http://www.sde.sdnu.edu.cn//szdw/gmx.htm
化学化工与材料科学学院 （,http://www.hxc.sdnu.edu.cn/,http://www.hxc.sdnu.edu.cn//http://www.gspxzx.sdnu.edu.cn/
赫尔岑国际艺术学院,http://www.hiac.sdnu.edu.cn/,http://www.hiac.sdnu.edu.cn//szdw/msx.htm
国际教育学院（留学生工作办公室）,http://www.cie.sdnu.edu.cn/,http://www.cie.sdnu.edu.cn//szdw.htm
公共管理学院,http://www.gggl.sdnu.edu.cn/,http://www.gggl.sdnu.edu.cn/szdw/zrjs/xzglx1.htm
法学院 （知识产权学院）,http://www.law.sdnu.edu.cn/,http://www.law.sdnu.edu.cn//szdw/szdw.htm
地理与环境学院,http://www.pre.sdnu.edu.cn/,http://www.pre.sdnu.edu.cn//szdw/szgk.htm
