text,href,twebsite
通信与信息工程学院,http://scie.njupt.edu.cn/,http://scie.njupt.edu.cn///szjs/list.htm
电子与光学工程学院、柔性电子（未来技术）学院,http://eoe.njupt.edu.cn/,http://eoe.njupt.edu.cn///9508/list.htm
集成电路科学与工程学院（产教融合学院）,http://ic.njupt.edu.cn/,http://ic.njupt.edu.cn///15140/list.htm
计算机学院、软件学院、网络空间安全学院,http://cs.njupt.edu.cn/,https://cs.njupt.edu.cn/dsjs/list.htm
自动化学院、人工智能学院,http://coa.njupt.edu.cn/,http://coa.njupt.edu.cn///2023/0816/c2272a245453/page.htm
材料科学与工程学院,http://iam.njupt.edu.cn/,http://iam.njupt.edu.cn///2024/0517/c10537a263076/page.htm
化学与生命科学学院,http://chem.njupt.edu.cn/,http://chem.njupt.edu.cn///15267/list.htm
物联网学院,http://ciot.njupt.edu.cn/,https://ciot.njupt.edu.cn/10631/list.htm
理学院,http://lxy.njupt.edu.cn/,http://lxy.njupt.edu.cn///2122/list.htm
现代邮政学院,http://simp.njupt.edu.cn/,http://simp.njupt.edu.cn///7740/list.htm
传媒与艺术学院,http://cm.njupt.edu.cn/,https://cm.njupt.edu.cn/szdww/list.htm
管理学院,http://bc.njupt.edu.cn/,http://bc.njupt.edu.cn///9143/list.htm
经济学院,http://jjxy.njupt.edu.cn/,https://jjxy.njupt.edu.cn/6256/list.htm
马克思主义学院,http://marxism.njupt.edu.cn/,http://marxism.njupt.edu.cn///3742/list.htm
社会与人口学院、社会工作学院,http://sps.njupt.edu.cn/,http://sps.njupt.edu.cn///szgk/list.htm
外国语学院,http://fld.njupt.edu.cn/,http://fld.njupt.edu.cn///5077/list.htm
教育科学与技术学院,http://edu.njupt.edu.cn/,http://edu.njupt.edu.cn///4195/list.htm
波特兰学院,http://psu.njupt.edu.cn/,http://psu.njupt.edu.cn///zfsz/list.htm
创新创业教育学院,http://cxcy.njupt.edu.cn/,http://cxcy.njupt.edu.cn///15492/list.htm
