text,href,twebsite
国际交流学院,https://siee.nefu.edu.cn/,https://siee.nefu.edu.cn/dsdw.htm
林学院,https://forestry.nefu.edu.cn/,https://forestry.nefu.edu.cn//szdw/szgk.htm
材料科学与工程学院,https://cailiao.nefu.edu.cn/,https://cailiao.nefu.edu.cn//xkjs/szdw/clhx.htm
野生动物与自然保护地学院,https://wildlife.nefu.edu.cn/,https://wildlife.nefu.edu.cn//szdw1.htm
机电工程学院,https://cmee.nefu.edu.cn/,https://cmee.nefu.edu.cn/yjsjy/dsfc.htm
生命科学学院,https://life.nefu.edu.cn/,https://life.nefu.edu.cn//szdw/szjs.htm
园林学院,https://yuanlin.nefu.edu.cn/,https://yuanlin.nefu.edu.cn//xkjs/szdw.htm
土木与交通学院,https://civil.nefu.edu.cn/,https://civil.nefu.edu.cn//szdw1/tmgcxjttjfx_dl.htm
计算机与控制工程学院,https://ccec.nefu.edu.cn/,https://ccec.nefu.edu.cn//szdw/jsjkxyjs.htm
理学院,https://science.nefu.edu.cn/,https://science.nefu.edu.cn//szdw1.htm
化学化工与资源利用学院,https://hzxy.nefu.edu.cn/,https://hzxy.nefu.edu.cn//szdw.htm
经济管理学院,https://cem.nefu.edu.cn/,https://cem.nefu.edu.cn//szdw1.htm
文法学院,https://wenfa.nefu.edu.cn/,https://wenfa.nefu.edu.cn/xkjs/dsdw.htm
外国语学院,https://cfl.nefu.edu.cn/,https://cfl.nefu.edu.cn//szdw.htm
奥林学院,https://aulin.nefu.edu.cn/,https://aulin.nefu.edu.cn//szdw/zfzyjs/bkzy/hxzyjxtd.htm
家居与艺术设计学院,https://jiaju.nefu.edu.cn/,https://jiaju.nefu.edu.cn//xy/szdw1/js.htm
