text,href,twebsite
国际语言学院,http://gjyyxy.jlu.edu.cn/,http://gjyyxy.jlu.edu.cn//info/1026/1139.htm
哲学社会学院,https://zsy.jlu.edu.cn/,https://zsy.jlu.edu.cn//szdw/yxrc.htm
文学院,https://wxy.jlu.edu.cn/,https://wxy.jlu.edu.cn//info/1309/17080.htm
考古学院,https://kgxy.jlu.edu.cn/,https://kgxy.jlu.edu.cn//jsfc.jsp?urltype=tree.TreeTempUrl&wbtreeid=1291
外国语学院,https://foreign.jlu.edu.cn/,https://foreign.jlu.edu.cn//szdw/ywx.htm
艺术学院,https://art.jlu.edu.cn/,https://art.jlu.edu.cn/jsfc/ylx.htm
体育学院,https://pe.jlu.edu.cn/,https://pe.jlu.edu.cn//szgz/szdw1/ggk.htm
公共外语教育学院,https://sofle.jlu.edu.cn/,https://sofle.jlu.edu.cn//szdw/rcjh.htm
经济学院,https://jjxy.jlu.edu.cn/,https://jjxy.jlu.edu.cn//szdw/jsml.htm
法学院,https://law.jlu.edu.cn/,https://law.jlu.edu.cn//szll2/yxrc1.htm
商学院,https://biz.jlu.edu.cn/,https://biz.jlu.edu.cn//szygl/gltd/szywsbgs.htm
商学与管理学院,https://sg.jlu.edu.cn,https://sg.jlu.edu.cn/xksz/zxzc/szzp.htm
马克思主义学院,https://marx.jlu.edu.cn/,https://marx.jlu.edu.cn//szll/mkszyjbyljys.htm
东北亚学院、东北亚研究院,https://nasa.jlu.edu.cn/,https://nasa.jlu.edu.cn/szdw/gdrc.htm
数学学院,https://math.jlu.edu.cn/,https://math.jlu.edu.cn//szdw1/jzyg1/azc.htm
物理学院,https://phy.jlu.edu.cn/,https://phy.jlu.edu.cn//szdw/ys.htm
化学学院,https://chem.jlu.edu.cn/,https://chem.jlu.edu.cn//szll/jcrc.htm
生命科学学院,https://life.jlu.edu.cn/,https://life.jlu.edu.cn//szdw/js.htm
机械与航空航天工程学院,https://mae.jlu.edu.cn/,https://mae.jlu.edu.cn//szdw/szgk.htm
汽车工程学院,https://auto.jlu.edu.cn/,https://auto.jlu.edu.cn//dwjs/szdw.htm
材料科学与工程学院,https://dmse.jlu.edu.cn/,https://dmse.jlu.edu.cn//szdw/js.htm
交通学院,https://jt.jlu.edu.cn/,https://jt.jlu.edu.cn//szdw/szm/zygjyygcx.htm
生物与农业工程学院、仿生科学与工程学院,https://cbae.jlu.edu.cn/,https://cbae.jlu.edu.cn//faculty.htm
管理学院,https://gl.jlu.edu.cn/,https://gl.jlu.edu.cn//szdw_ss.jsp?urltype=tree.TreeTempUrl&wbtreeid=1022
电子科学与工程学院,https://ee.jlu.edu.cn/,https://ee.jlu.edu.cn//szdw/yxrc.htm
通信工程学院,https://dce.jlu.edu.cn/,https://dce.jlu.edu.cn//szdw.htm
计算机科学与技术学院,https://ccst.jlu.edu.cn/,https://ccst.jlu.edu.cn//szdw/ys.htm
地球科学学院,https://geo.jlu.edu.cn/,https://geo.jlu.edu.cn//szdw/ysfc.htm
地球探测科学与技术学院,https://gest.jlu.edu.cn/,https://gest.jlu.edu.cn//szd1.htm
建设工程学院,https://const.jlu.edu.cn/,https://const.jlu.edu.cn//szdw/szgk.htm
新能源与环境学院,https://cer.jlu.edu.cn/,https://cer.jlu.edu.cn//szdw2/ys.htm
仪器科学与电气工程学院,https://ciee.jlu.edu.cn/,https://ciee.jlu.edu.cn//szdw.htm
基础医学院,https://medicine.jlu.edu.cn/,https://medicine.jlu.edu.cn//rssz/szpy.htm
公共卫生学院,https://sph.jlu.edu.cn/,https://sph.jlu.edu.cn//info/1150/2132.htm
药学院,https://yxy.jlu.edu.cn/,https://yxy.jlu.edu.cn/dwj/jzyg.htm
护理学院,https://hlxy.jlu.edu.cn/,https://hlxy.jlu.edu.cn//szdw.htm
白求恩第一临床医学院,https://www.jdyy.cn/,https://jdyy.cn/index.php?m=home&c=Lists&a=index&tid=4486
动物医学学院,https://dwyx.jlu.edu.cn/,https://dwyx.jlu.edu.cn//szll/jcsyxx.htm
植物科学学院,https://zky.jlu.edu.cn/,https://zky.jlu.edu.cn/szdw1.htm
动物科学学院,https://dwkx.jlu.edu.cn/,https://dwkx.jlu.edu.cn//szdw/yxrc.htm
食品科学与工程学院,https://spxy.jlu.edu.cn/,https://spxy.jlu.edu.cn/szll.htm
人工智能学院,https://sai.jlu.edu.cn/,https://sai.jlu.edu.cn//szdu/zzjs.htm
预科教育学院,https://ykjy.jlu.edu.cn/,https://ykjy.jlu.edu.cn//szdw.htm
