text,href,twebsite
海洋与大气学院,http://coas.ouc.edu.cn/,http://coas.ouc.edu.cn///8211/list.htm
化学化工学院,http://chem.ouc.edu.cn/,http://chem.ouc.edu.cn///szdw/list.htm
海洋地球科学学院,http://cmg.ouc.edu.cn,https://cmg.ouc.edu.cn/13600/list.htm
海洋生命学院,http://cmls.ouc.edu.cn/,https://cmls.ouc.edu.cn/12080/list.htm
水产学院,http://scxy.ouc.edu.cn/,http://scxy.ouc.edu.cn///5830/list.htm
食品科学与工程学院,http://cfse.ouc.edu.cn/,http://cfse.ouc.edu.cn///szdw/list.htm
医药学院,http://smp.ouc.edu.cn/,https://smp.ouc.edu.cn/szdw/list.htm
材料科学与工程学院,http://mse.ouc.edu.cn/,http://mse.ouc.edu.cn///28552/list.htm
数学科学学院,http://math.ouc.edu.cn/,https://math.ouc.edu.cn/sxx/list.htm
国际事务与公共管理学院,http://siapa.ouc.edu.cn/,http://siapa.ouc.edu.cn///szll_17579/list.htm
法学院,http://law.ouc.edu.cn/,http://law.ouc.edu.cn///jsdw/list.htm
文学与新闻传播学院,http://clajc.ouc.edu.cn/,https://clajc.ouc.edu.cn/7297/list.htm
外国语学院,http://flc.ouc.edu.cn/,http://flc.ouc.edu.cn///szgl/list.htm
经济学院,http://econ.ouc.edu.cn/,http://econ.ouc.edu.cn///szjj/list.htm
管理学院,http://ibs.ouc.edu.cn/,http://ibs.ouc.edu.cn///szdw/list.htm
环境科学与工程学院,http://cese.ouc.edu.cn/,http://cese.ouc.edu.cn///26309/list.htm
工程学院,http://coe.ouc.edu.cn/,http://coe.ouc.edu.cn///9090/list.htm
马克思主义学院,http://marxism.ouc.edu.cn/,http://marxism.ouc.edu.cn///szdw/list.htm
崇本学院,http://chongben.ouc.edu.cn,http://chongben.ouc.edu.cn//19282/list.htm
海德学院,http://haide.ouc.edu.cn/,http://haide.ouc.edu.cn///szzp/list.htm
医药学院,http://smp.ouc.edu.cn/,https://smp.ouc.edu.cn/szdw/list.htm
水产学院,http://scxy.ouc.edu.cn/,http://scxy.ouc.edu.cn///5830/list.htm
食品科学与工程学院,http://cfse.ouc.edu.cn/,http://cfse.ouc.edu.cn///szdw/list.htm
