text,href,twebsite
国际经济贸易学院,http://site.uibe.edu.cn/,http://site.uibe.edu.cn/
中国金融学院,http://sbf.uibe.edu.cn/,http://sbf.uibe.edu.cn//szdw/index.htm
国际商学院,http://bs.uibe.edu.cn/,http://bs.uibe.edu.cn/ibsnew_szdw/szdw_index.htm?num=0&page=../News/ListTeacher.aspx
法学院,http://law.uibe.edu.cn/,http://law.uibe.edu.cn//sz/index.htm
英语学院,http://sis.uibe.edu.cn/,https://sis.uibe.edu.cn/szdwx/xxjs/swyy/index.htm
外语学院,http://sfs.uibe.edu.cn/,http://sfs.uibe.edu.cn//http://sfs.uibe.edu.cn/szdw/szdw1/26554.htm
信息学院,http://it.uibe.edu.cn/,http://it.uibe.edu.cn//szdw/xyld/index.htm
保险学院,http://insurance.uibe.edu.cn/,http://insurance.uibe.edu.cn//szdw/index.htm
政府管理学院,http://schpa.uibe.edu.cn/,http://schpa.uibe.edu.cn//szdw/index.htm
国际关系学院,http://sir.uibe.edu.cn/,http://sir.uibe.edu.cn//szdw/zzxx/index.htm
中国语言文学学院,http://scll.uibe.edu.cn/,http://scll.uibe.edu.cn//szdw/index.htm
统计学院,http://tongji.uibe.edu.cn/,http://tongji.uibe.edu.cn//szdw/jsjs/index.htm
马克思主义学院,http://mkszyxy.uibe.edu.cn/,https://mkszyxy.uibe.edu.cn/szdw/zgjs/index.htm
