text,href,twebsite
音乐学院,http://music.fjnu.edu.cn,http://music.fjnu.edu.cn//8297/list.htm
心理学院,http://psy.fjnu.edu.cn/,https://psy.fjnu.edu.cn/4676/list.htm
物理与能源学院,http://cpe.fjnu.edu.cn,https://cpe.fjnu.edu.cn/2965/list.htm
文学院,http://wxy.fjnu.edu.cn/,https://wxy.fjnu.edu.cn/7094/list.htm
文化旅游与公共管理学院,http://wlgg.fjnu.edu.cn,http://wlgg.fjnu.edu.cn//szdw/list.htm
外国语学院,http://cfl.fjnu.edu.cn,http://cfl.fjnu.edu.cn//szdw/list.htm
体育科学学院,http://tky.fjnu.edu.cn,http://tky.fjnu.edu.cn//szdw/list.htm
数学与统计学院,http://math.fjnu.edu.cn/,https://math.fjnu.edu.cn/jsdw/list.htm
生命科学学院,http://life.fjnu.edu.cn,http://life.fjnu.edu.cn//4523/list.htm
社会历史学院（社会发展学院）,http://csh.fjnu.edu.cn,http://csh.fjnu.edu.cn//3695/list.htm
美术学院,http://art.fjnu.edu.cn,http://art.fjnu.edu.cn//szdw/list.htm
经济学院,http://jjxy.fjnu.edu.cn,http://jjxy.fjnu.edu.cn//3836/list.htm
教育学院,http://jyxy.fjnu.edu.cn/,http://jyxy.fjnu.edu.cn///szdw/list.htm
教师教育学院,http://jsjyxy.fjnu.edu.cn/,https://jsjyxy.fjnu.edu.cn/jsdw/list.htm
计算机与网络空间安全学院(软件...,http://ccs.fjnu.edu.cn,http://ccs.fjnu.edu.cn/https://ccs.fjnu.edu.cn/yxrc/list.htm
环境与资源学院、碳中和现代产业...,http://env.fjnu.edu.cn,http://env.fjnu.edu.cn//3307/list.htm
化学与材料学院,http://chem.fjnu.edu.cn,http://chem.fjnu.edu.cn//2267/list.htm
海峡柔性电子（未来科技）学院,http://sife.fjnu.edu.cn/,http://sife.fjnu.edu.cn//http://sife.fjnu.edu.cn/zrsz/list.htm
海外教育学院（国际教育学院）,http://iccs.fjnu.edu.cn,http://iccs.fjnu.edu.cn//16706/list.htm
光电与信息工程学院,http://paee.fjnu.edu.cn,http://paee.fjnu.edu.cn//szdw/list.htm
法学院、纪检监察学院,http://fxy.fjnu.edu.cn/,https://fxy.fjnu.edu.cn/xnds/list.htm
地理科学学院、碳中和未来技术学...,http://geo.fjnu.edu.cn,http://geo.fjnu.edu.cn//9732/list.htm
传播学院,http://cbxy.fjnu.edu.cn/,http://cbxy.fjnu.edu.cn///szdw/list.htm
