text,href,twebsite
理学院,https://science.sustech.edu.cn/,https://science.sustech.edu.cn///portal/page/index/id/99
工学院,https://coe.sustech.edu.cn/,https://coe.sustech.edu.cn///Faculty-index.html
环境科学与工程学院,https://ese.sustech.edu.cn/,https://ese.sustech.edu.cn/teacher/id-9.html?locale=en_US
深港微电子学院,http://sme.sustech.edu.cn/,https://sme.sustech.edu.cn/index/teacher/teschers/id/2.html
系统设计与智能制造学院,http://sdim.sustech.edu.cn/,http://sdim.sustech.edu.cn///index/lists?id=112
生命科学学院,https://bio.sustech.edu.cn/?lang=zh-cn,https://bio.sustech.edu.cn/?lang=zh-cn//teachers.html
医学院,http://med.sustech.edu.cn/index.html,https://med.sustech.edu.cn/faculty.html?lang=zh-cn
商学院,https://business.sustech.edu.cn/,https://business.sustech.edu.cn/web/faculty.php
创新创业学院,http://ie-school.sustech.edu.cn/,http://ie-school.sustech.edu.cn///page/content?id=533
创新创意设计学院,https://designschool.sustech.edu.cn/cn,https://designschool.sustech.edu.cn/cn//cn/about/team/faculty
