text,href,twebsite
文学院,http://www.wxy.ynu.edu.cn/,http://www.wxy.ynu.edu.cn//szdw/ltxjs.htm
历史与档案学院,http://www.ha.ynu.edu.cn/,http://www.ha.ynu.edu.cn//xyjj/szll.htm
马克思主义学院,http://www.mlb.ynu.edu.cn/,http://www.mlb.ynu.edu.cn//szdw/szjj1.htm
民族学与社会学学院,http://www.msxy.ynu.edu.cn/,http://www.msxy.ynu.edu.cn//jgjsz/yldbz.htm
政府管理学院,http://www.spa.ynu.edu.cn/,http://www.spa.ynu.edu.cn//szdw/ztms.htm
工商管理与旅游管理学院,http://www.bts.ynu.edu.cn/,http://www.bts.ynu.edu.cn//newWeb/teacher_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1032
经济学院,http://www.eco.ynu.edu.cn/,http://www.eco.ynu.edu.cn//xygk/szgk.htm
法学院,http://www.law.ynu.edu.cn/,http://www.law.ynu.edu.cn/sztd/byjs1/xfxjys.htm
外国语学院,http://www.sofl.ynu.edu.cn/,http://www.sofl.ynu.edu.cn//szdw/szgk.htm
新闻学院,http://www.sj.ynu.edu.cn/,http://www.sj.ynu.edu.cn//szll.htm
艺术与设计学院,http://www.art.ynu.edu.cn/,http://www.art.ynu.edu.cn/xygk/jsml.htm
昌新国际艺术学院,http://www.cxica.ynu.edu.cn/,http://www.cxica.ynu.edu.cn//szdw.htm
体育学院（含足球学院）,http://www.tyxy.ynu.edu.cn/,http://www.tyxy.ynu.edu.cn/xygk/jsjj.htm
汉语国际教育学院,http://www.sie.ynu.edu.cn/,http://www.sie.ynu.edu.cn//xygk/szll.htm
职业与继续教育学院,http://www.zjxy.ynu.edu.cn/,http://www.zjxy.ynu.edu.cn//xygk/szdw.htm
数学与统计学院,http://www.ms.ynu.edu.cn/,http://www.ms.ynu.edu.cn//szdw/szgk.htm
物理与天文学院,http://www.science.ynu.edu.cn/,http://www.science.ynu.edu.cn//xygk/szdw.htm
化学科学与工程学院,http://www.chem.ynu.edu.cn/,http://www.chem.ynu.edu.cn/szdw.htm
地球科学学院,http://www.srees.ynu.edu.cn/,http://www.srees.ynu.edu.cn/yjspy/dsxx.htm
生态与环境学院,http://www.see.ynu.edu.cn/index.html,http://www.see.ynu.edu.cn/index.html//channels/10.html
生命科学学院,http://www.ynusky.ynu.edu.cn/,http://www.ynusky.ynu.edu.cn//szdw.htm
医学院,http://www.medicine.ynu.edu.cn/,http://www.medicine.ynu.edu.cn//xygk/szdw.htm
信息学院,http://www.ise.ynu.edu.cn/,http://www.ise.ynu.edu.cn///teacher/
软件学院,http://www.sei.ynu.edu.cn/,http://www.sei.ynu.edu.cn/szdw/zzjs.htm
建筑与规划学院,http://www.sap.ynu.edu.cn/,http://www.sap.ynu.edu.cn/info/1003/1199.htm
材料与能源学院,http://www.mse.ynu.edu.cn/,http://www.mse.ynu.edu.cn/zh-hans/Teachers
药学院,http://sp.ynu.edu.cn,http://sp.ynu.edu.cn/szdw1.htm
