text,href,twebsite
马克思主义学院,https://mkszyxy.shu.edu.cn/,https://mkszyxy.shu.edu.cn/szdw/js.htm
文学院,https://cla.shu.edu.cn/,https://cla.shu.edu.cn/szdw.htm
外国语学院,https://shf.shu.edu.cn/,https://shf.shu.edu.cn//szdw1.htm
法学院,https://law.shu.edu.cn/,https://law.shu.edu.cn//szdw1/jsml1/flyfsjys.htm
社会学院,https://sociology.shu.edu.cn/,https://sociology.shu.edu.cn//szdw.htm
新闻传播学院,https://sjc.shu.edu.cn/,https://sjc.shu.edu.cn//szdw/bshldz.htm
文化遗产与信息管理学院,https://schim.shu.edu.cn/,https://schim.shu.edu.cn//szdw/ljrc.htm
经济学院,https://soe.shu.edu.cn,https://soe.shu.edu.cn/EDPzx/sztd.htm
管理学院,https://ms.shu.edu.cn,https://ms.shu.edu.cn/jsyyj/jsml.htm
悉尼工商学院,https://silc.shu.edu.cn/,https://silc.shu.edu.cn//szjs.htm
上海美术学院,https://safa.shu.edu.cn/,https://safa.shu.edu.cn//szdw.htm
上海电影学院,https://sfa.shu.edu.cn,https://sfa.shu.edu.cn/jszy.htm
音乐学院,https://music.shu.edu.cn/,https://music.shu.edu.cn/jzdw/jzjs.htm
钱伟长学院,https://qwc.shu.edu.cn/,https://qwc.shu.edu.cn//szdw/xwsz.htm
理学院,https://scicol.shu.edu.cn,https://scicol.shu.edu.cn/szdw.htm
通信与信息工程学院,https://scie.shu.edu.cn/,https://scie.shu.edu.cn/szdw/ljrw.htm
（翔英学院）,https://xiangying.shu.edu.cn/,https://xiangying.shu.edu.cn/bksjy/dsdw.htm
计算机工程与科学学院,https://cs.shu.edu.cn/,https://cs.shu.edu.cn//szdw.htm
机电工程与自动化学院,https://auto.shu.edu.cn/,https://auto.shu.edu.cn//szdw.htm
材料科学与工程学院,https://mat.shu.edu.cn,https://mat.shu.edu.cn/szdw.htm
环境与化学工程学院,https://ece.shu.edu.cn/,https://ece.shu.edu.cn//szdw/ysfc.htm
中欧工程技术学院,https://utseus.shu.edu.cn/,https://utseus.shu.edu.cn//szdw.htm
微电子学院,https://sme.shu.edu.cn/,https://mp.weixin.qq.com/s/4CK-uAtrcZ7GueyYojBpLg
力学与工程科学学院（上海市应用数学和力学研究所）,https://smes.shu.edu.cn,https://smes.shu.edu.cn/szdw.htm
里斯本学院,http://ulisboas.shu.edu.cn,http://ulisboas.shu.edu.cn/jyjiao_xu/szqk.htm
未来技术学院,https://ai.shu.edu.cn/,https://ai.shu.edu.cn//szdw/js.htm
医学院,https://medicine.shu.edu.cn/,https://medicine.shu.edu.cn//szdw/ljrc.htm
社区学院,https://residential.shu.edu.cn,https://residential.shu.edu.cn/dstd1/dlds/lgyzds.htm
体育学院,https://tiyu.shu.edu.cn/,https://tiyu.shu.edu.cn//bmgk/szdw.htm
国际教育学院,https://cie.shu.edu.cn/,https://cie.shu.edu.cn/jxke/jsdwjs.htm
巴黎国际时装艺术学院,https://modart.shu.edu.cn/,https://modart.shu.edu.cn//szll/xyld.htm
