text,href,twebsite
心理学院,http://psy.nenu.edu.cn/,https://psy.nenu.edu.cn/jzyg/jcrc.htm
政法学院,http://zf.nenu.edu.cn/,http://zf.nenu.edu.cn//szdw.htm
经济与管理学院,http://bs.nenu.edu.cn/,http://bs.nenu.edu.cn//jzyg/jsxl1.htm
文学院,http://chinese.nenu.edu.cn/,https://chinese.nenu.edu.cn/staff
历史文化学院,http://sohac.nenu.edu.cn/,https://sohac.nenu.edu.cn/szdw.htm
外国语学院,http://wy.nenu.edu.cn/,http://wy.nenu.edu.cn//szdw1/azc.htm
音乐学院,http://music.nenu.edu.cn/,http://music.nenu.edu.cn//szdw.htm
美术学院,http://fineart.nenu.edu.cn/,https://fineart.nenu.edu.cn/sz/js1.htm
数学与统计学院,http://math.nenu.edu.cn/,https://math127.nenu.edu.cn/shuxue/WebPage/Math.php?WorkType=jglb
信息科学与技术学院,http://ist.nenu.edu.cn/,http://ist.nenu.edu.cn//jzyg/szdw.htm
物理学院,http://www.phy.nenu.edu.cn/,http://www.phy.nenu.edu.cn//szdw1/jsxx.htm
化学学院,http://chem.nenu.edu.cn/,http://chem.nenu.edu.cn//szdw1/jsxx/bd.htm
生命科学学院,http://sky.nenu.edu.cn/,http://sky.nenu.edu.cn//szdw.htm
地理科学学院,http://geo.nenu.edu.cn/,http://geo.nenu.edu.cn//szdw1.htm
环境学院,http://hjxy.nenu.edu.cn/,http://hjxy.nenu.edu.cn//szdw/zrjs.htm
体育学院（冰雪学院）,http://pe.nenu.edu.cn/,https://pe.nenu.edu.cn/sztd/zrjs/js.htm
传媒科学学院（新闻学院）,http://chuanmei.nenu.edu.cn/,http://chuanmei.nenu.edu.cn//
国际汉学院（海外教育学院）,http://scs.nenu.edu.cn/,http://scs.nenu.edu.cn//sz_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1012
东北师范大学罗格斯大学•纽瓦克学院,http://newark.nenu.edu.cn/,http://newark.nenu.edu.cn/4
