text,href,twebsite
文学院,http://www.lit.zju.edu.cn/,http://www.lit.zju.edu.cn///szdw/list.htm
历史学院,https://ls.zju.edu.cn/,https://ls.zju.edu.cn/zggdsyjs/list.htm
哲学学院,http://www.philosophy.zju.edu.cn/,http://fah.zju.edu.cn/38139/list.htm
外国语学院,http://www.sis.zju.edu.cn/,http://www.sis.zju.edu.cn/sischinese/12549/list.htm
传媒与国际文化学院,http://www.cmic.zju.edu.cn/,http://www.cmic.zju.edu.cn///35558/list.htm
艺术与考古学院,http://www.soaa.zju.edu.cn/,http://www.soaa.zju.edu.cn///31698/list.htm
经济学院,http://www.cec.zju.edu.cn/,http://www.cec.zju.edu.cn///2024/0519/c44167a2919280/page.htm
教育学院,http://www.ced.zju.edu.cn/,http://www.ced.zju.edu.cn///szll/list.htm
光华法学院,http://www.ghls.zju.edu.cn/,http://www.ghls.zju.edu.cn/ghlscn/13579/list.htm
管理学院,http://www.som.zju.edu.cn/,http://www.som.zju.edu.cn/63513/list.htm
公共管理学院,http://www.spa.zju.edu.cn/,http://www.spa.zju.edu.cn/spachinese/75322/list.htm
马克思主义学院,http://marx.zju.edu.cn/,http://marx.zju.edu.cn//http://marx.zju.edu.cn/23473/list.htm
数学科学学院,http://www.math.zju.edu.cn/,http://www.math.zju.edu.cn///38067/list.htm
物理学院,http://physics.zju.edu.cn/,http://physics.zju.edu.cn/ysjs/list.htm
地球科学学院,http://gs.zju.edu.cn/,http://gs.zju.edu.cn///szll/list.htm
机械工程学院,http://me.zju.edu.cn/,http://me.zju.edu.cn/mecn/6336/list.htm
材料科学与工程学院,http://mse.zju.edu.cn/,https://mse.zju.edu.cn/50916/list.htm
能源工程学院,http://www.doe.zju.edu.cn/,http://www.doe.zju.edu.cn/74383/list.htm
电气工程学院,http://ee.zju.edu.cn/,http://ee.zju.edu.cn/32465/list.htm
建筑工程学院,http://www.ccea.zju.edu.cn/,http://www.ccea.zju.edu.cn/ys/list.psp
化学工程与生物工程学院,http://che.zju.edu.cn/,http://che.zju.edu.cn/checn/16303/list.htm
海洋学院,http://oc.zju.edu.cn/,http://oc.zju.edu.cn/53722/list.htm
航空航天学院,http://saa.zju.edu.cn/,http://saa.zju.edu.cn///szdw/list.htm
光电科学与工程学院,http://opt.zju.edu.cn/,http://opt.zju.edu.cn///dwjk/list.htm
信息与电子工程学院,http://www.isee.zju.edu.cn/,http://www.isee.zju.edu.cn/szjs2/list.htm
控制科学与工程学院,http://www.cse.zju.edu.cn/,http://www.cse.zju.edu.cn/39568/list.htm
计算机科学与技术学院,http://www.cs.zju.edu.cn/,http://www.cs.zju.edu.cn/csen/27001/list.htm
网络空间安全学院,https://icsr.zju.edu.cn/,https://icsr.zju.edu.cn///szdw/list.htm
软件学院,http://www.cst.zju.edu.cn/,http://www.cst.zju.edu.cn///szdw/list.htm
生物医学工程与仪器科学学院,http://www.cbeis.zju.edu.cn/,http://www.cbeis.zju.edu.cn/tzgg_65366/list.htm
集成电路学院,https://mne.zju.edu.cn/,https://mne.zju.edu.cn///szjs/list.htm
生命科学学院,http://www.cls.zju.edu.cn/,http://www.cls.zju.edu.cn/clscn/zjdxwqsjxwjs/list.htm
生物系统工程与食品科学学院,http://www.caefs.zju.edu.cn/,http://www.caefs.zju.edu.cn/swxtgcx/list.htm
环境与资源学院,http://www.cers.zju.edu.cn/,http://www.cers.zju.edu.cn/cercn/szdw/list.htm
农业与生物技术学院,http://www.cab.zju.edu.cn/,http://www.cab.zju.edu.cn/chinese/11139/list.htm
动物科学学院,http://www.cas.zju.edu.cn/,http://www.cas.zju.edu.cn/caschinese/15983/list.htm
医学院,http://www.cmm.zju.edu.cn/,https://person.zju.edu.cn/index/search?companys=518000~%E5%8C%BB%E5%AD%A6%E9%99%A2
公共卫生学院,http://www.phs.zju.edu.cn/,http://www.phs.zju.edu.cn///47174/list.htm
药学院,http://www.cps.zju.edu.cn/,http://www.cps.zju.edu.cn/58859/list.htm#szdw
