text,href,twebsite
法学院,http://fxy.cupl.edu.cn/,http://fxy.cupl.edu.cn//szdw1/flxyjs1.htm
民商经济法学院,http://msjjfxy.cupl.edu.cn/,http://msjjfxy.cupl.edu.cn//szdw/mfyjs.htm
国际法学院,http://gjfxy.cupl.edu.cn/,http://gjfxy.cupl.edu.cn/rcsz/szll.htm
刑事司法学院,http://xssfxy.cupl.edu.cn/,http://xssfxy.cupl.edu.cn//szdw/xfxyjs1.htm
政治与公共管理学院,http://zgxy.cupl.edu.cn/,http://zgxy.cupl.edu.cn//szdw/zzjs.htm
商学院,http://sxy.cupl.edu.cn/,http://sxy.cupl.edu.cn//szyky/szll/qzjs.htm
人文学院,http://rwxy.cupl.edu.cn,http://rwxy.cupl.edu.cn/sztd/zx.htm
法律硕士学院,http://flssxy.cupl.edu.cn/,http://flssxy.cupl.edu.cn//szdw/sjfxyjs.htm
外国语学院,http://wgyxy.cupl.edu.cn/,http://wgyxy.cupl.edu.cn/zh/about/faculty.htm
(网络教育学院),http://wljyxy.cupl.edu.cn,http://wljyxy.cupl.edu.cn/index.php?catid=6
科学技术教学部/法治信息管理学院,http://kjb.cupl.edu.cn/,http://kjb.cupl.edu.cn//szdw.htm
社会学院,http://shxy.cupl.edu.cn/,http://shxy.cupl.edu.cn//szdw1/shxyjs.htm
中欧法学院,http://www.cesl.edu.cn/,http://www.cesl.edu.cn//gywm/szdw.htm
马克思主义学院,http://mkszyxy.cupl.edu.cn/,http://mkszyxy.cupl.edu.cn//javascript:void(0)
国际儒学院,http://gjrxy.cupl.edu.cn,http://gjrxy.cupl.edu.cn/szdw/zrsz.htm
光明新闻传播学院,http://sjc.cupl.edu.cn,http://sjc.cupl.edu.cn/wmdxy/szxx.htm
纪检监察学院,http://jjjcxy.cupl.edu.cn,http://jjjcxy.cupl.edu.cn/szdw.htm
培训学院,http://pxxy.cupl.edu.cn/index.jsp,http://pxxy.cupl.edu.cn/index.jsp/szdw/zscqfx.htm
