text,href,twebsite
植物科学技术学院,http://cpst.hzau.edu.cn,http://cpst.hzau.edu.cn/szdw.htm
动物科学技术学院、动物医学院,http://my.hzau.edu.cn,https://my.hzau.edu.cn/szdw/jsml.htm
资源与环境学院,http://zyhj.hzau.edu.cn,http://zyhj.hzau.edu.cn/szdw/szdw_axs_.htm
生命科学技术学院,http://lst.hzau.edu.cn,http://lst.hzau.edu.cn/szdw/jzyg.htm
园艺林学学院,http://chfs.hzau.edu.cn,http://chfs.hzau.edu.cn/szdw.htm
水产学院,http://cf.hzau.edu.cn,http://cf.hzau.edu.cn/szdw.htm
工学院,http://cet.hzau.edu.cn,http://cet.hzau.edu.cn/szll/jsfc.htm
经济管理学院,http://emc.hzau.edu.cn,http://emc.hzau.edu.cn/szdw.htm
食品科学技术学院,http://shipin.hzau.edu.cn,http://shipin.hzau.edu.cn/szll/szll_axs_.htm
化学学院,http://chem.hzau.edu.cn,https://chem.hzau.edu.cn/szll/jsml.htm
文法学院,http://wf.hzau.edu.cn,http://wf.hzau.edu.cn/szdw1.htm
外国语学院,http://fld.hzau.edu.cn,http://fld.hzau.edu.cn/szdw/jzml.htm
马克思主义学院,http://mks.hzau.edu.cn,https://mks.hzau.edu.cn/xz/jsml.htm
公共管理学院,http://ggxy.hzau.edu.cn,http://ggxy.hzau.edu.cn/szdw/tdglx.htm
信息学院,http://coi.hzau.edu.cn,http://coi.hzau.edu.cn/szdw/fjsml.htm
生物医学与健康学院,http://biomed.hzau.edu.cn,http://biomed.hzau.edu.cn/szdw/zrjs.htm
