text,href,twebsite
机械与运载工程学院,http://mc.tyut.edu.cn ,https://mc.tyut.edu.cn/szdw/dsml/sdlb.htm
材料科学与工程学院,http://cl.tyut.edu.cn/,https://cl.tyut.edu.cn/sztd1/szdw.htm
电气与动力工程学院,http://dlxy.tyut.edu.cn/,http://dlxy.tyut.edu.cn//szdw.htm
计算机科学与技术学院（大数据学院）,http://ccst.tyut.edu.cn/,http://ccst.tyut.edu.cn//szdw/js.htm
软件学院,http://rjxy.tyut.edu.cn/,http://rjxy.tyut.edu.cn//szdw/jsml.htm
建筑学院,http://jzxy.tyut.edu.cn/,http://jzxy.tyut.edu.cn//szliliang.htm
土木工程学院,http://jgxy.tyut.edu.cn/,http://jgxy.tyut.edu.cn//szdw/zrjs1.htm
水利科学与工程学院,http://slxy.tyut.edu.cn,http://slxy.tyut.edu.cn/szdw/xnjs.htm
化学工程与技术学院,http://ccet.tyut.edu.cn,http://ccet.tyut.edu.cn/szdw/jcrc.htm
矿业工程学院,http://kyxy.tyut.edu.cn/,http://kyxy.tyut.edu.cn//szdw/szdw.htm
轻纺工程学院,http://qf.tyut.edu.cn/,http://qf.tyut.edu.cn//xkjs/szdw.htm
艺术学院,http://arts.tyut.edu.cn/,https://arts.tyut.edu.cn/xkjs/dsjj.htm
环境科学与工程学院,http://hgxy.tyut.edu.cn/,http://hgxy.tyut.edu.cn//szdu/zrjs.htm
数学学院,http://math.tyut.edu.cn/   ,https://math.tyut.edu.cn/szdw/szdw.htm
电子信息与光学工程学院,http://oec.tyut.edu.cn,http://oec.tyut.edu.cn/szdw.htm
生物医学工程学院,http://tylgswyxgc.tyut.edu.cn/,http://tylgswyxgc.tyut.edu.cn//szdw.htm
文法学院,http://zf.tyut.edu.cn/,http://zf.tyut.edu.cn//szdw/hygjjysz.htm
马克思主义学院,http://mks.tyut.edu.cn/,http://mks.tyut.edu.cn//szdw/js.htm
外国语学院,http://wgy.tyut.edu.cn/,http://wgy.tyut.edu.cn//jxky/szdw.htm
经济管理学院,http://jjglxy.tyut.edu.cn ,https://jjglxy.tyut.edu.cn/jsdw.htm
安全与应急管理工程学院 ,http://aqyj.tyut.edu.cn,http://aqyj.tyut.edu.cn/xygk/szdw.htm
航空航天学院,http://hkht.tyut.edu.cn/,http://hkht.tyut.edu.cn//szdw/szgk.htm
化学学院,http://cc.tyut.edu.cn/,http://cc.tyut.edu.cn//http://cc.tyut.edu.cn/szdw/jsml.htm
物理学院,http://wlxy.tyut.edu.cn/,http://wlxy.tyut.edu.cn//szdw.htm
国际教育交流学院,http://ciee.tyut.edu.cn,http://ciee.tyut.edu.cn/szdw.htm
现代科技学院（独立学院）,http://www.xdkj.tyut.edu.cn/,http://www.xdkj.tyut.edu.cn//szdw.htm
