text,href,twebsite
化学化工学院,http://hgxy.shzu.edu.cn/,http://hgxy.shzu.edu.cn//https://hgxy.shzu.edu.cn/szdw/list.htm
机械电气工程学院,http://jdxy.shzu.edu.cn/,http://jdxy.shzu.edu.cn///szdw/list.htm
水利建筑工程学院,http://sjxy.shzu.edu.cn/,https://sjxy.shzu.edu.cn/szdw/list.htm
食品学院,http://spxy.shzu.edu.cn/,http://spxy.shzu.edu.cn///szdw_10289/list.htm
信息科学与技术学院（网络空间安全学院）,http://cs.shzu.edu.cn/,http://cs.shzu.edu.cn///szdw_10335/list.htm
农学院,http://nxy.shzu.edu.cn/,http://nxy.shzu.edu.cn///2024/0108/c11702a197614/page.htm
动物科技学院,http://dkxy.shzu.edu.cn/,http://dkxy.shzu.edu.cn//http://dkxy.shzu.edu.cn/szdw/list.htm
医学院,http://yixy.shzu.edu.cn/,http://yixy.shzu.edu.cn///szdw/list.htm
药学院,http://yaoxy.shzu.edu.cn/,https://yaoxy.shzu.edu.cn/bssds/list.htm
生命科学学院,http://skxy.shzu.edu.cn/,https://skxy.shzu.edu.cn/1429/list.htm
理学院,http://lxy.shzu.edu.cn/,https://lxy.shzu.edu.cn/dwjs/list.htm
经济与管理学院,http://sem.shzu.edu.cn/,https://sem.shzu.edu.cn/szdw/list.htm
师范学院,http://sfxy.shzu.edu.cn/,http://sfxy.shzu.edu.cn///jszgbb/list.htm
文学艺术学院,http://art.shzu.edu.cn/,http://art.shzu.edu.cn///szdw/list.htm
马克思主义学院,http://mksxy.shzu.edu.cn/,https://mksxy.shzu.edu.cn/rxjs/list.htm
法学院,http://zfxy.shzu.edu.cn/,https://zfxy.shzu.edu.cn/8453/list.htm
