text,href,twebsite
新华国际商学院,http://swibs.lnu.edu.cn/,http://swibs.lnu.edu.cn//szdw/szzp.htm
哲学院,http://phil.lnu.edu.cn/,https://phil.lnu.edu.cn/jsdw/szll.htm
经济学院,http://econ.lnu.edu.cn/,http://econ.lnu.edu.cn//szdw.htm
法学院,http://law.lnu.edu.cn/,http://law.lnu.edu.cn//szdw.htm
商学院,http://coba.lnu.edu.cn/,https://coba.lnu.edu.cn/szll/szdw1/gsglx.htm
国际经济政治学院,http://gjgx.lnu.edu.cn/,https://gjgx.lnu.edu.cn/szdw_Faculty.htm
外国语学院,http://cfs.lnu.edu.cn/,https://cfs.lnu.edu.cn/szdw.htm
马克思主义学院,http://marx.lnu.edu.cn/,http://marx.lnu.edu.cn//szll.htm
亚澳商学院,http://aabc.lnu.edu.cn/,http://aabc.lnu.edu.cn//szya/szdw.htm
新华国际商学院,http://swibs.lnu.edu.cn/,http://swibs.lnu.edu.cn//szdw/szzp.htm
艺术学院,http://ysxy.lnu.edu.cn/,https://ysxy.lnu.edu.cn/szdw.htm
数学与统计学院,http://ms.lnu.edu.cn/,https://ms.lnu.edu.cn/jsdw.htm
物理学院,http://phys.lnu.edu.cn/,https://phys.lnu.edu.cn/jsdw.htm
化学院,http://chem.lnu.edu.cn/,http://chem.lnu.edu.cn//szll.htm
生命科学院,http://lifesci.lnu.edu.cn/,https://lifesci.lnu.edu.cn/szll.htm
环境学院,http://envi.lnu.edu.cn/,https://envi.lnu.edu.cn/szdw.htm
轻型产业学院,http://qcy.lnu.edu.cn/,https://qcy.lnu.edu.cn/jsdw.htm
药学院,http://yxy.lnu.edu.cn/,https://yxy.lnu.edu.cn/jsdw.htm
新闻与传播学院,http://xwycb.lnu.edu.cn/,https://xwycb.lnu.edu.cn/jggk.htm
创新创业学院,http://js.lnu.edu.cn/,https://js.lnu.edu.cn/szll.htm
公共管理学院,http://pm.lnu.edu.cn/,http://pm.lnu.edu.cn//info/14119/69561.htm
纪检监察学院,http://jjjcxy.lnu.edu.cn/,http://jjjcxy.lnu.edu.cn//szdw.htm
