text,href,twebsite
教育学院,http://fe.szu.edu.cn/xbgk/zzjg/jyxy.htm,http://fe.szu.edu.cn/xbgk/zzjg/jyxy.htm/../../szdw/js1.htm
教师发展学院,http://fe.szu.edu.cn/xbgk/zzjg/jsfzxy.htm,http://fe.szu.edu.cn/xbgk/zzjg/jsfzxy.htm/../../szdw/js1.htm
基础医学院,https://med.szu.edu.cn/Category_805/Index.aspx,https://med.szu.edu.cn/Category_1215/Index.aspx
生物医学工程学院,http://bme.szu.edu.cn/,http://bme.szu.edu.cn//g/teachers/professor/index.html
护理学院,http://med.szu.edu.cn/Category_48/Index.aspx,https://med.szu.edu.cn/Category_315/Index.aspx
药学院,https://med.szu.edu.cn/Category_996/Index.aspx,https://med.szu.edu.cn/Category_1008/Index.aspx
口腔医学院,http://med.szu.edu.cn/Category_626/Index.aspx,https://med.szu.edu.cn/Category_639/Index.aspx
公共卫生学院,https://med.szu.edu.cn/Category_50/Index.aspx,https://med.szu.edu.cn/Category_364/Index.aspx
马克思主义学院,http://my.szu.edu.cn/,https://my.szu.edu.cn/jsfc/js.htm
经济学院,http://bs.szu.edu.cn/,https://bs.szu.edu.cn/obvqtju/xmsslod.html
法学院,http://law.szu.edu.cn/,http://law.szu.edu.cn//szdw/zzjs.htm
心理学院,http://psy.szu.edu.cn/,http://psy.szu.edu.cn//szdd/js/tpjs.htm
体育学院,http://pes.szu.edu.cn/,http://pes.szu.edu.cn//szdw/szgk.htm
人文学院,http://wxy.szu.edu.cn/,http://wxy.szu.edu.cn//szdw/zwx1/zgxddwx.htm
外国语学院,http://sfl.szu.edu.cn/,https://sfl.szu.edu.cn/jsfc/yyx1.htm
传播学院,http://cmc.szu.edu.cn/,http://cmc.szu.edu.cn//szdw.htm
数学科学学院,http://math.szu.edu.cn/,http://math.szu.edu.cn//szdw/szyl.htm
物理与光电工程学院,http://cpoe.szu.edu.cn/,http://cpoe.szu.edu.cn//szdw/szdw.htm
化学与环境工程学院,http://chem.szu.edu.cn/,http://chem.szu.edu.cn//szdw/jxdanwe/hxx.htm
生命与海洋科学学院,http://bio.szu.edu.cn/,http://bio.szu.edu.cn//szdw/szdw/js.htm
机电与控制工程学院,http://cmce.szu.edu.cn/,http://cmce.szu.edu.cn//szdw/szdw.htm
材料学院,http://cmse.szu.edu.cn/,http://cmse.szu.edu.cn//szdw1.htm
电子与信息工程学院,http://ceie.szu.edu.cn/,http://ceie.szu.edu.cn//szdw/ysfc.htm
计算机与软件学院,http://csse.szu.edu.cn/,https://csse.szu.edu.cn/pages/teacherTeam/index?p=1&zc=1
建筑与城市规划学院,http://saup.szu.edu.cn/,http://saup.szu.edu.cn//sz/qzjs1/qzjs1.htm
土木与交通工程学院,http://ce.szu.edu.cn/,https://ce.szu.edu.cn/jsfcx.jsp?urltype=tp.TpCollegeZWTeachers&wbtreeid=1405&collegeid=1013&postdutyid=1003&language=zh_CN
管理学院,http://ma.szu.edu.cn/,http://ma.szu.edu.cn//szdw/szdw.htm
政府管理学院,https://sg.szu.edu.cn/,https://sg.szu.edu.cn//szdw.htm
深大微众金融科技学院,https://swift.szu.edu.cn/,https://swift.szu.edu.cn//jxyyj/szll.htm
深圳南特金融科技学院,https://safti.szu.edu.cn/,https://safti.szu.edu.cn/teaList/CN/1/CN/15/
国际交流学院,http://lxs.szu.edu.cn/,http://lxs.szu.edu.cn//xygk/szdw.htm
