text,href,twebsite
数学与统计学院,http://maths.qdu.edu.cn,http://maths.qdu.edu.cn/szdw/jxdw.htm
物理科学学院,http://physics.qdu.edu.cn,http://physics.qdu.edu.cn/szdw/jsdw_azc_.htm
化学化工学院,http://hxhg.qdu.edu.cn,http://hxhg.qdu.edu.cn/szdw1/zmxz.htm
生命科学学院,http://smkx.qdu.edu.cn,http://smkx.qdu.edu.cn/szdw.htm
机电工程学院,http://jdxy.qdu.edu.cn,http://jdxy.qdu.edu.cn/szdw/js.htm
材料科学与工程学院,http://clxy.qdu.edu.cn,http://clxy.qdu.edu.cn/szdw.htm
自动化学院,http://zdh.qdu.edu.cn,http://zdh.qdu.edu.cn/szdw.htm
电气工程学院,http://ee.qdu.edu.cn,http://ee.qdu.edu.cn/rcdw/szdw.htm
电子信息学院（微纳技术学院）,http://dzxxxy.qdu.edu.cn,http://dzxxxy.qdu.edu.cn/szdw1.htm
计算机科学技术学院,http://cst.qdu.edu.cn/,http://cst.qdu.edu.cn//szdw.htm
环境科学与工程学院,http://env.qdu.edu.cn,http://env.qdu.edu.cn/szdw/jcrc.htm
纺织服装学院,http://ctc.qdu.edu.cn,http://ctc.qdu.edu.cn/szdw.htm
历史学院,http://history.qdu.edu.cn,http://history.qdu.edu.cn/jxky/szdw.htm
经济学院,http://quec.qdu.edu.cn,http://quec.qdu.edu.cn/szdw/apypx.htm
法学院,http://law.qdu.edu.cn,http://law.qdu.edu.cn/szdw2.htm
马克思主义学院,http://szhb.qdu.edu.cn,http://szhb.qdu.edu.cn/szdw.htm
政治与公共管理学院  ,http://qdzgxy.qdu.edu.cn/,http://qdzgxy.qdu.edu.cn//szdw/zzjs.htm
纪检监察学院,http://qdzgxy.qdu.edu.cn/,http://qdzgxy.qdu.edu.cn//szdw/zzjs.htm
师范学院、教师教育学院,http://sf.qdu.edu.cn,http://sf.qdu.edu.cn/szdw/js.htm
体育学院,http://ty.qdu.edu.cn,http://ty.qdu.edu.cn/
外语学院,http://sfl.qdu.edu.cn,http://sfl.qdu.edu.cn/rsysz.htm
公共外语教育学院,http://gwb.qdu.edu.cn,http://gwb.qdu.edu.cn/szdw.htm
  国际教育学院,http://cie.qdu.edu.cn,http://cie.qdu.edu.cn/szdw.htm
 质量与标准化学院,http://bzh.qdu.edu.cn/,http://bzh.qdu.edu.cn//szdw/szgk1.htm
商学院,http://ibc.qdu.edu.cn,http://ibc.qdu.edu.cn/szdw/dwgk.htm
旅游与地理科学学院,http://tourism.qdu.edu.cn,http://tourism.qdu.edu.cn/szdw/js.htm
音乐学院,http://yyxy.qdu.edu.cn,http://yyxy.qdu.edu.cn/szdw1.htm
 美术学院,http://msxy.qdu.edu.cn,http://msxy.qdu.edu.cn/szll.htm
中国-上海合作组织经贸学院,http://shjm.qdu.edu.cn/,https://shjm.qdu.edu.cn/jszk/jstd.htm
基础医学院,http://qdbms.qdu.edu.cn,http://qdbms.qdu.edu.cn/szdw.htm
口腔医学院,http://dent.qdu.edu.cn,http://dent.qdu.edu.cn/szdw1.htm
公共卫生学院,http://ggwsxy.qdu.edu.cn,http://ggwsxy.qdu.edu.cn/szdw.htm
药学院,http://pharma.qdu.edu.cn,http://pharma.qdu.edu.cn/szdw/hzdwsz.htm
护理学院,http://nursing.qdu.edu.cn,http://nursing.qdu.edu.cn/szdw.htm
