text,href,twebsite
教育学院,http://edu.ccnu.edu.cn/,http://edu.ccnu.edu.cn//szdw/zrjs/qtjs.htm
心理学院,http://psych.ccnu.edu.cn/,http://psych.ccnu.edu.cn//szdw/zrjs.htm
文学院,http://chinese.ccnu.edu.cn/,http://chinese.ccnu.edu.cn//szdw/zzls.htm
新闻传播学院,http://jc.ccnu.edu.cn/,http://jc.ccnu.edu.cn//szdw/js.htm
历史文化学院,http://history.ccnu.edu.cn/,http://history.ccnu.edu.cn//szdw/jyry/zgjdsyjs.htm
马克思主义学院,http://marx.ccnu.edu.cn/,http://marx.ccnu.edu.cn//szdw/jxkyry.htm
经济与工商管理学院,http://econ.ccnu.edu.cn/,http://econ.ccnu.edu.cn//szdw.htm
公共管理学院,http://spa.ccnu.edu.cn/,https://spa.ccnu.edu.cn/szdw1/zzjs.htm
法学院,http://law.ccnu.edu.cn/,https://law.ccnu.edu.cn/szdw/zzjs.htm
社会学院,http://shxy.ccnu.edu.cn/,https://shxy.ccnu.edu.cn/sz/zrjs.htm
外国语学院,http://sfl.ccnu.edu.cn/,http://sfl.ccnu.edu.cn//szdw/yyx.htm
信息管理学院,http://sim.ccnu.edu.cn/,http://sim.ccnu.edu.cn//szdw2/zrjs.htm
体育学院,http://ty.ccnu.edu.cn/,http://ty.ccnu.edu.cn//szdw/jxdw.htm
音乐学院,http://music.ccnu.edu.cn/,http://music.ccnu.edu.cn//szdw/slx.htm
美术学院,http://art.ccnu.edu.cn/,http://art.ccnu.edu.cn//szdw/msxx.htm
数学与统计学学院,http://maths.ccnu.edu.cn/,http://maths.ccnu.edu.cn//szdw1.htm
物理科学与技术学院,http://phy.ccnu.edu.cn/,http://phy.ccnu.edu.cn//xygk/szgk.htm
化学学院,http://chem.ccnu.edu.cn/,http://chem.ccnu.edu.cn//szdw.htm
生命科学学院,http://bio.ccnu.edu.cn/,http://bio.ccnu.edu.cn//szll/jzyg1/js_yjy.htm
计算机学院,http://cs.ccnu.edu.cn/,https://cs.ccnu.edu.cn/szdw/zrjs.htm
城市与环境科学学院,http://ccnucity.ccnu.edu.cn/,http://ccnucity.ccnu.edu.cn//szdw/js.htm
国际文化交流学院,http://cice.ccnu.edu.cn/,https://cice.ccnu.edu.cn/xygk/jsdw.htm
政治与国际关系学院,http://politics.ccnu.edu.cn/,http://politics.ccnu.edu.cn//xygk/szll/kxshzyyjs.htm
