text,href,twebsite
农学院,http://nongxue.henau.edu.cn/,https://nongxue.henau.edu.cn/plus/list.php?tid=61
林学院,http://linxy.henau.edu.cn,https://linxy.henau.edu.cn/plus/list.php?tid=10
风景园林与艺术学院,http://jingyi.henau.edu.cn/,https://jingyi.henau.edu.cn/plus/list.php?tid=12
动物医学院,http://dyxy.henau.edu.cn,https://dyxy.henau.edu.cn/plus/list.php?tid=17
动物科技学院,http://dwkjxy.henau.edu.cn/,https://dwkjxy.henau.edu.cn/plus/list.php?tid=16
机电工程学院,http://hnndjdxy.henau.edu.cn/,https://hnndjdxy.henau.edu.cn/plus/list.php?tid=15
经济与管理学院,http://jgxy.henau.edu.cn/,https://jgxy.henau.edu.cn/plus/list.php?tid=16
烟草学院,http://yancao.henau.edu.cn/,https://yancao.henau.edu.cn/plus/list.php?tid=19
植物保护学院,http://zhibao.henau.edu.cn/,https://zhibao.henau.edu.cn/plus/list.php?tid=24
园艺学院,http://yuanyi.henau.edu.cn/,https://yuanyi.henau.edu.cn/plus/list.php?tid=62
信息与管理科学学院,http://xinxi.henau.edu.cn/,http://xinxi.henau.edu.cn///index.php/lists/63.html
生命科学学院,http://sk.henau.edu.cn/,https://sk.henau.edu.cn/plus/list.php?tid=14
食品科学技术学院,http://spxy.henau.edu.cn/    ,https://spxy.henau.edu.cn/plus/list.php?tid=43
资源与环境学院,http://zihuan.henau.edu.cn/,https://zihuan.henau.edu.cn/plus/list.php?tid=14
文法学院,http://wenfa.henau.edu.cn/,https://wenfa.henau.edu.cn/plus/list.php?tid=8
马克思主义学院,http://marx.henau.edu.cn/,https://marx.henau.edu.cn/plus/list.php?tid=9
理学院,http://lixue.henau.edu.cn/,https://lixue.henau.edu.cn/plus/list.php?tid=66
外国语学院,http://wgyxy.henau.edu.cn,https://wgyxy.henau.edu.cn/plus/list.php?tid=6
体育学院,http://sports.henau.edu.cn/,https://sports.henau.edu.cn/plus/list.php?tid=5
国际教育学院,http://gj.henau.edu.cn/,https://gj.henau.edu.cn/index.php?c=category&id=6
