text,href,twebsite
马克思主义学院,http://marx.njmu.edu.cn,https://marx.njmu.edu.cn/szdw/list.htm
姑苏学院,http://gsxy.njmu.edu.cn,http://gsxy.njmu.edu.cn//szdw/list.htm
基础医学院,http://jcyxy.njmu.edu.cn,http://jcyxy.njmu.edu.cn//11317/list.htm
第一临床医学院,http://dylc.njmu.edu.cn,https://dylc.njmu.edu.cn/5561/list.htm
公共卫生学院,http://gwxy.njmu.edu.cn/,http://gwxy.njmu.edu.cn///8802/list.htm
康复医学院,http://kfyxy.njmu.edu.cn/,https://kfyxy.njmu.edu.cn/4680/list.htm
药学院,http://yxy.njmu.edu.cn,http://yxy.njmu.edu.cn//szgjjl/list.htm
医学影像学院,http://yxyxxy.njmu.edu.cn,https://yxyxxy.njmu.edu.cn/12085/list.htm
第二临床医学院,http://erlin.njmu.edu.cn,http://erlin.njmu.edu.cn//7208/list.htm
生物医学工程与信息学院,http://bmei.njmu.edu.cn/,http://bmei.njmu.edu.cn///10123/list.htm
第三临床医学院,http://www.njsdyyy.com.cn,https://www.njsdyyy.com.cn/zhuanjiajieshao/
第四临床医学院,http://silin.njmu.edu.cn/,https://silin.njmu.edu.cn/szdw/list.htm
口腔医学院,http://www.jsdental.cn/,http://www.jsdental.cn/Edu/detail/id/szdw.html
国际教育学院,http://sie.njmu.edu.cn/,https://sie.njmu.edu.cn/17749/list.htm
儿科学院,http://ekxy.njmu.edu.cn/,http://ekxy.njmu.edu.cn///2024/0426/c10211a262306/page.htm
康达学院,http://kdc.njmu.edu.cn/,https://kdhr.njmu.edu.cn/
