text,href,twebsite
机械工程学院,http://jxxy.hfut.edu.cn/,https://jxxy.hfut.edu.cn/8957/list.htm
材料科学与工程学院,http://mse.hfut.edu.cn/,https://mse.hfut.edu.cn/szdw/jsml.htm
电气与自动化工程学院,http://ea.hfut.edu.cn,https://ea.hfut.edu.cn/list_xszx.jsp?urltype=tree.TreeTempUrl&wbtreeid=1165
计算机与信息学院（人工智能学院）,http://ci.hfut.edu.cn/,http://ci.hfut.edu.cn//szdw/jcrc.htm
土木与水利工程学院,http://civil.hfut.edu.cn/,https://civil.hfut.edu.cn/sz/list.htm
化学与化工学院,http://hgxy.hfut.edu.cn/,http://hgxy.hfut.edu.cn///9375/list.htm
马克思主义学院,http://mks.hfut.edu.cn/,https://mks.hfut.edu.cn/8855/list.htm
经济学院,http://jjxy.hfut.edu.cn/,http://jjxy.hfut.edu.cn///9019/list.htm
文法学院,http://wfxy.hfut.edu.cn/,http://wfxy.hfut.edu.cn//szdw.htm
外国语学院,http://wgyxy.hfut.edu.cn/,https://wgyxy.hfut.edu.cn/szll/list.htm
管理学院,http://som.hfut.edu.cn/,http://som.hfut.edu.cn//szdw.htm
仪器科学与光电工程学院,http://yqkx.hfut.edu.cn/,https://yqkx.hfut.edu.cn/szdwx/list.htm
建筑与艺术学院,http://jyxy.hfut.edu.cn/,http://jyxy.hfut.edu.cn//xyjs/szdw.htm
资源与环境工程学院,http://geoscience.hfut.edu.cn/,http://geoscience.hfut.edu.cn//szll/szdw.htm
食品与生物工程学院,http://spysw.hfut.edu.cn/,http://spysw.hfut.edu.cn//szdw/azc.htm
数学学院,http://maths.hfut.edu.cn/,http://maths.hfut.edu.cn//szdw/msfc/gjjms.htm
微电子学院,http://wdzxy.hfut.edu.cn/,http://wdzxy.hfut.edu.cn///5577/list.htm
物理学院,http://wlxy.hfut.edu.cn/,http://wlxy.hfut.edu.cn//szdw.htm
汽车与交通工程学院,http://qjxy.hfut.edu.cn/index.htm,https://qjxy.hfut.edu.cn/jsml.htm
软件学院,http://rjxy.hfut.edu.cn/,https://rjxy.hfut.edu.cn//szdw1.htm
国际教育学院,http://iec.hfut.edu.cn/,https://iec.hfut.edu.cn/szll/list.htm
