text,href,twebsite
资源学院,https://zyxy.sdust.edu.cn/,https://zyxy.sdust.edu.cn//szdw/szzl.htm
智能装备学院,https://znzb.sdust.edu.cn,https://znzb.sdust.edu.cn/#
艺术学院,https://art.sdust.edu.cn/,https://art.sdust.edu.cn//szdw/szzl.htm
文法学院（知识产权学院）,https://wenfa.sdust.edu.cn/,https://wenfa.sdust.edu.cn/xygk/szdw/zrjs.htm
外国语学院,https://waiyu.sdust.edu.cn/,https://waiyu.sdust.edu.cn/szdw/js.htm
土木工程与建筑学院,https://fcea.sdust.edu.cn/,https://fcea.sdust.edu.cn//szdw1/szzl.htm
体育学院,https://tiyu.sdust.edu.cn/,https://tiyu.sdust.edu.cn/szdw/szzl.htm
数学与系统科学学院（阿里云大数据学院）,https://sxy.sdust.edu.cn/,https://sxy.sdust.edu.cn//szdw/szzl.htm
能源与矿业工程学院,https://cms.sdust.edu.cn/,https://cms.sdust.edu.cn//szdw/szzl.htm
马克思主义学院,https://marx.sdust.edu.cn/,https://marx.sdust.edu.cn//szdw.htm
经济管理学院,https://cem.sdust.edu.cn/,https://cem.sdust.edu.cn//szdw.htm
交通学院,https://jt.sdust.edu.cn/,https://jt.sdust.edu.cn//szdw/szzl.htm
计算机科学与工程学院（腾讯人工智能学院）,https://cise.sdust.edu.cn/,https://cise.sdust.edu.cn/home/Page/teacher/id/30.html
机械电子工程学院,https://cmee.sdust.edu.cn/,https://cmee.sdust.edu.cn//szdwlj/szdw2/zrjs.htm
化学与生物工程学院,https://huagong.sdust.edu.cn/,https://huagong.sdust.edu.cn//szll.htm
海洋科学与工程学院,https://ioe.sdust.edu.cn/,https://ioe.sdust.edu.cn//szdw/zrjs.htm
电子信息工程学院,https://dxxy.sdust.edu.cn/,https://dxxy.sdust.edu.cn//szdw.htm
电气与自动化工程学院,https://xindian.sdust.edu.cn/,https://xindian.sdust.edu.cn//dpzw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1078
地球科学与工程学院,https://cgse.sdust.edu.cn/,https://cgse.sdust.edu.cn//szdw/szzl.htm
储能技术学院,https://est.sdust.edu.cn/,https://est.sdust.edu.cn//szdw/szdw.htm
测绘与空间信息学院,https://gc.sdust.edu.cn/,https://gc.sdust.edu.cn//szdw/szzl.htm
财经学院,https://cjxy.sdust.edu.cn/,https://cjxy.sdust.edu.cn//szdw.htm
材料科学与工程学院,https://cmse.sdust.edu.cn/,https://cmse.sdust.edu.cn//szll/ys.htm
安全与环境工程学院（安全与应急管理学院）,https://csee.sdust.edu.cn/,https://csee.sdust.edu.cn//szdw/szzl.htm
