text,href,twebsite
机械工程学院 ,http://mec.ysu.edu.cn/,http://mec.ysu.edu.cn//index/szll.htm
材料科学与工程学院 ,http://mse.ysu.edu.cn/,https://mse.ysu.edu.cn/szdw/rcjs.htm
电气工程学院 ,http://iee.ysu.edu.cn/,https://iee.ysu.edu.cn/iee6/talent.htm
信息科学与工程学院（软件学院）,https://ise.ysu.edu.cn,https://web.ysu.edu.cn/xyjs.jsp?urltype=tsites.CollegeTeacherList&wbtreeid=1021&st=0&id=1440&lang=zh_CN#collegeteacher
经济管理学院 ,http://sem.ysu.edu.cn/,http://sem.ysu.edu.cn//szdw/qyjs.htm
外国语学院 ,http://foreign.ysu.edu.cn/,http://foreign.ysu.edu.cn//szdw1.htm
建筑工程与力学学院 ,http://jgxy.ysu.edu.cn/,http://web.ysu.edu.cn/xyjs.jsp?urltype=tsites.CollegeTeacherList&wbtreeid=1021&st=0&id=1490&lang=zh_CN#collegeteacher
文法学院（公共管理学院）,http://wenfa.ysu.edu.cn/,https://wenfa.ysu.edu.cn/szdw/zwx.htm
马克思主义学院 ,http://marx.ysu.edu.cn/,https://marx.ysu.edu.cn/jsdw1.htm
理学院 ,http://lxy.ysu.edu.cn/,https://lxy.ysu.edu.cn/jsdw1/jsdw.htm
环境与化学工程学院 ,http://ece.ysu.edu.cn/,http://ece.ysu.edu.cn//http://web.ysu.edu.cn/xyjs.jsp?urltype=tsites.CollegeTeacherList&wbtreeid=1021&st=0&id=1487&lang=zh_CN#collegeteacher
车辆与能源学院 ,http://vec.ysu.edu.cn/,http://vec.ysu.edu.cn//szdw/yxrc.htm
体育学院 ,http://sports.ysu.edu.cn/,http://sports.ysu.edu.cn//szdw.htm
西里西亚智能科学与工程学院 ,http://scise.ysu.edu.cn,http://scise.ysu.edu.cn/szdw.htm
