text,href,twebsite
电气与电子工程学院,https://electric.ncepu.edu.cn,https://electric.ncepu.edu.cn/szdw/xyjj4/index.htm
能源动力与机械工程学院,https://thermal.ncepu.edu.cn,https://thermal.ncepu.edu.cn/pxfw/pxszll/index.htm
控制与计算机工程学院,https://cce.ncepu.edu.cn/,https://cce.ncepu.edu.cn//szdw/index.htm
经济与管理学院、MBA教育中心,https://business.ncepu.edu.cn,https://business.ncepu.edu.cn/szll2/index.htm
新能源学院,https://xnyxy.ncepu.edu.cn,https://xnyxy.ncepu.edu.cn/szdw/jsdw/index.htm
核科学与工程学院,https://snse.ncepu.edu.cn,https://snse.ncepu.edu.cn/szdw/jcrc/index.htm
环境科学与工程学院,https://cese.ncepu.edu.cn/,https://cese.ncepu.edu.cn//szdw/index.htm
水利与水电工程学院,https://hydro.ncepu.edu.cn/index.htm,https://hydro.ncepu.edu.cn/index.htm/szdw/index.htm
数理学院,https://slx.ncepu.edu.cn/,https://slx.ncepu.edu.cn//szdw/szgk/index.htm
人文与社会科学学院、MPA教育中心,https://law.ncepu.edu.cn/,https://law.ncepu.edu.cn//szdw/flkxjys/index.htm
外国语学院,https://sfl.ncepu.edu.cn/,https://sfl.ncepu.edu.cn//yxgk/yxjj/41491.htm
马克思主义学院,https://mkszyxy.ncepu.edu.cn,https://mkszyxy.ncepu.edu.cn/xyjs/szdw/index.htm
继续教育学院,https://jxjyxy.ncepu.edu.cn/,https://jxjyxy.ncepu.edu.cn//xkysz/index.htm
