text,href,twebsite
自动化学院,https://automation.gdut.edu.cn,https://automation.gdut.edu.cn/xkysz/szdw/szjj.htm
艺术与设计学院,https://yssjxy.gdut.edu.cn,https://yssjxy.gdut.edu.cn/xb2022/szdw_v2.htm
信息工程学院,https://xxgcxy.gdut.edu.cn,https://xxgcxy.gdut.edu.cn/szdw/jcrc.htm
先进制造学院,https://jyxq.gdut.edu.cn/,https://jyxq.gdut.edu.cn//szdw.htm
物理与光电工程学院,https://wlgdxy.gdut.edu.cn/,https://wlgdxy.gdut.edu.cn/szdw/gccrc/gjjrc.htm
外国语学院,https://wgyxy.gdut.edu.cn,https://wgyxy.gdut.edu.cn/szdw.htm
土木与交通工程学院,https://tmjtxy.gdut.edu.cn,https://tmjtxy.gdut.edu.cn/szdw/jsml1/azc.htm
体育学院,https://tyb.gdut.edu.cn,https://tyb.gdut.edu.cn/szdw/jstd.htm
数学与统计学院,https://math.gdut.edu.cn/,https://math.gdut.edu.cn//szdw/szgk.htm
生物医药学院,https://swyyxy.gdut.edu.cn,https://swyyxy.gdut.edu.cn/szdw.htm
生态环境与资源学院,https://seer.gdut.edu.cn,https://seer.gdut.edu.cn/kydw/ysfc.htm
轻工化工学院,https://qghgxy.gdut.edu.cn,https://qghgxy.gdut.edu.cn/szddw/gx_zx__sjzg.htm
马克思主义学院,https://marxism.gdut.edu.cn,https://marxism.gdut.edu.cn/hzjl1/szdw.htm
经济学院,https://jjxy.gdut.edu.cn/,https://jjxy.gdut.edu.cn//szdw.htm
建筑与城市规划学院,https://arc.gdut.edu.cn,https://arc.gdut.edu.cn/rcpy/szdw.htm
计算机学院,https://cs.gdut.edu.cn/,https://cs.gdut.edu.cn/jsdw/szgl.htm
集成电路学院,https://sme.gdut.edu.cn/,https://sme.gdut.edu.cn//szdw/szgk.htm
机电工程学院,https://jdgcxy.gdut.edu.cn,https://jdgcxy.gdut.edu.cn/szdw.htm
环境科学与工程学院,https://hkxy.gdut.edu.cn,https://hkxy.gdut.edu.cn/szdw/szjj.htm
国际教育学院,http://sie.gdut.edu.cn,https://sie.gdut.edu.cn/jxzy/jsfc.htm
管理学院,https://glxy.gdut.edu.cn,https://glxy.gdut.edu.cn/szdw/qzjs.htm
法学院,https://law.gdut.edu.cn/,https://law.gdut.edu.cn//xygk1/szdw.htm
材料与能源学院,https://clnyxy.gdut.edu.cn,https://clnyxy.gdut.edu.cn/szdw/szgk.htm
