text,href,twebsite
国际教育学院,http://ies.zuel.edu.cn/,http://ies.zuel.edu.cn///12639/list.htm
马克思主义学院,https://mkszyxy.zuel.edu.cn,https://mkszyxy.zuel.edu.cn//1360/list.htm
哲学院,https://zxy.zuel.edu.cn,https://zxy.zuel.edu.cn/3253/list.htm
经济学院,https://jjxy.zuel.edu.cn,https://jjxy.zuel.edu.cn//2751/list.htm
金融学院,https://finance.zuel.edu.cn,http://finance.zuel.edu.cn/1108/list.htm
文澜学院,https://wls.zuel.edu.cn/,https://wls.zuel.edu.cn///3776/list.htm
刑事司法学院,https://cjs.zuel.edu.cn,https://cjs.zuel.edu.cn/3113/list.htm
国家治理学院,https://gjzlxy.zuel.edu.cn,https://gjzlxy.zuel.edu.cn//13947/list.htm
法与经济学院,https://fyjjxy.zuel.edu.cn,https://fyjjxy.zuel.edu.cn//yjry/list.htm
工商管理学院,https://gsxy.zuel.edu.cn,https://gsxy.zuel.edu.cn//4161/list.htm
公共管理学院,https://ggglxy.zuel.edu.cn,https://ggglxy.zuel.edu.cn//11194/list.htm
外国语学院,https://wgyxy.zuel.edu.cn,https://wgyxy.zuel.edu.cn//szdwxx_15032/list.htm
新闻与文化传播学院,https://xwcb.zuel.edu.cn,https://xwcb.zuel.edu.cn/6919/list.htm
中韩新媒体学院,https://zhxmt.zuel.edu.cn,https://zhxmt.zuel.edu.cn//8588/list.htm
统计与数学学院,https://tsxy.zuel.edu.cn,https://tsxy.zuel.edu.cn//szll/list.htm
信息工程学院,https://xagx.zuel.edu.cn,https://xagx.zuel.edu.cn/2099/list.htm
