text,href,twebsite
文学院,http://wxy.suda.edu.cn/,http://wxy.suda.edu.cn///a5/9e/c13090a435614/page.htm
传媒学院,http://sc.suda.edu.cn/,http://sc.suda.edu.cn///7367/list.htm
社会学院,http://shxy.suda.edu.cn/,http://shxy.suda.edu.cn///15322/list.htm
政治与公共管理学院,http://pac.suda.edu.cn/,http://pac.suda.edu.cn///3092/list.htm
马克思主义学院,http://marxism.suda.edu.cn/,http://marxism.suda.edu.cn///szdw/list.htm
外国语学院,http://sfl.suda.edu.cn/,https://sfl.suda.edu.cn/11820/list.htm
商学院,http://sxy.suda.edu.cn/,http://sxy.suda.edu.cn///szlb/list.htm
王健法学院,http://law.suda.edu.cn/,https://law.suda.edu.cn/196/list.htm
教育学院,http://jyxy.suda.edu.cn/,https://jyxy.suda.edu.cn/6428/list.htm
艺术学院,http://ysxy.suda.edu.cn/,https://ysxy.suda.edu.cn/3173/list.htm
音乐学院,http://music.suda.edu.cn/,https://music.suda.edu.cn/9867/list.htm
体育学院,http://tyxy.suda.edu.cn/,https://tyxy.suda.edu.cn/szdw/list.htm
金螳螂建筑学院,http://arch.suda.edu.cn/,https://arch.suda.edu.cn/5510/list.htm
数学科学学院,http://math.suda.edu.cn/,http://math.suda.edu.cn///10705/list.htm
物理科学与技术学院,http://physics.suda.edu.cn/,http://physics.suda.edu.cn/1977/list.htm
光电科学与工程学院,http://oese.suda.edu.cn/,http://oese.suda.edu.cn///szdw/list.htm
能源学院,http://energy.suda.edu.cn/,http://energy.suda.edu.cn///9446/list.htm
纳米科学技术学院,http://nano.suda.edu.cn/,https://nano.suda.edu.cn/5686/list.htm
计算机科学与技术学院软件学院,http://scst.suda.edu.cn/,http://scst.suda.edu.cn///11251/list.htm
电子信息学院,http://dzxx.suda.edu.cn/,http://dzxx.suda.edu.cn///8191/list.htm
机电工程学院,http://jdxy.suda.edu.cn/,http://jdxy.suda.edu.cn///11485/list.htm
沙钢钢铁学院,http://ssis.suda.edu.cn/,https://ssis.suda.edu.cn/7654/list.htm
纺织与服装工程学院,http://textile.suda.edu.cn/,http://textile.suda.edu.cn///6541/list.htm
轨道交通学院,http://jtxy.suda.edu.cn/,http://jtxy.suda.edu.cn///8125/list.htm
苏州医学院,http://medical.suda.edu.cn/,http://medical.suda.edu.cn///98/fb/c18563a563451/page.htm
基础医学与生物科学学院,http://jysw.suda.edu.cn/,http://jysw.suda.edu.cn///2632/list.htm
放射医学与防护学院,http://fyxy.suda.edu.cn/,http://fyxy.suda.edu.cn///9058/list.htm
公共卫生学院,http://gwxy.suda.edu.cn/,https://gwxy.suda.edu.cn/144/list.htm
药学院,http://pharm.suda.edu.cn/,http://pharm.suda.edu.cn///28893/list.htm
护理学院,http://hlxy.suda.edu.cn/,https://hlxy.suda.edu.cn/3805/list.htm
儿科临床医学院,http://cps.suda.edu.cn/,http://cps.suda.edu.cn///11532/list.htm
巴斯德学院,http://pasteur.suda.edu.cn/,http://pasteur.suda.edu.cn///szdw/list.htm
东吴学院,http://sccollege.suda.edu.cn/,http://sccollege.suda.edu.cn///16592/list.htm
未来科学与工程学院,http://future.suda.edu.cn/,http://future.suda.edu.cn///30801/list.htm
