text,href,twebsite
黑龙江省医学科学院,http://www.hrbmu.edu.cn/ssky,https://www.hrbmu.edu.cn/ssky/rcdw.htm
基础医学院,http://www.hrbmu.edu.cn/jcyxy,https://www.hrbmu.edu.cn/jcyxy/szxk.htm
公共卫生学院（挂黑龙江公共卫生与健康研究院）,http://210.46.80.68/gwxy,http://210.46.80.68/gwxy/goListPhoto.do?type=%E6%95%99%E5%AD%A6%E5%90%8D%E5%B8%88
卫生管理学院（挂黑龙江医疗保障研究院）,http://www.hrbmu.edu.cn/wsglxyx/,http://www.hrbmu.edu.cn/wsglxyx//szdw.htm
药学院,http://yxy.hrbmu.edu.cn,https://yxy.hrbmu.edu.cn/dtjs/zyjs.htm
生物信息科学与技术学院,https://bioinformatics.hrbmu.edu.cn/,https://bioinformatics.hrbmu.edu.cn//szdw.htm
医工交叉学院,https://www.hrbmu.edu.cn/ygjcxy/,https://www.hrbmu.edu.cn/ygjcxy//szdw/yjsds.htm
人文社会科学学院,http://www.hrbmu.edu.cn/rwsk,https://www.hrbmu.edu.cn/rwsk/dsfc2/sssds.htm
马克思主义学院,http://www.hrbmu.edu.cn/mkszyxy,http://www.hrbmu.edu.cn/mkszyxy/szdw/jszl.htm
护理学院,https://www.hrbmu.edu.cn/hlxy/,https://www.hrbmu.edu.cn/hlxy//szdw.htm
口腔医学院,http://kq.hrbmu.edu.cn/,https://kq.hrbmu.edu.cn/jyjx/szjs.htm
