text,href,twebsite
地球科学与技术学院,http://geori.upc.edu.cn/,http://geori.upc.edu.cn///10927/list.htm
石油工程学院,https://pe.upc.edu.cn/,https://pe.upc.edu.cn///2024/0520/c13946a431893/page.htm
化学化工学院,http://cce.upc.edu.cn/,http://cce.upc.edu.cn///2567/list.htm
机电工程学院,https://cmee.upc.edu.cn,https://cmee.upc.edu.cn//21239/list.htm
储运与建筑工程学院,http://cj.upc.edu.cn/,http://cj.upc.edu.cn///szdw/list.htm
材料科学与工程学院,http://mse.upc.edu.cn/,http://mse.upc.edu.cn///17618/list.htm
石大山能新能源学院,http://ne.upc.edu.cn/,http://ne.upc.edu.cn///szdw/list.htm
海洋与空间信息学院,http://ocean.upc.edu.cn,http://ocean.upc.edu.cn//2024/0428/c15100a429967/page.htm
控制科学与工程学院,http://auto.upc.edu.cn/,http://auto.upc.edu.cn///17231/list.htm
青岛软件学院、计算机科学与技术学院,http://computer.upc.edu.cn/,http://computer.upc.edu.cn//http://computer.upc.edu.cn/2017/0218/c6288a99815/page.htm
理学院,http://sci.upc.edu.cn/,https://sci.upc.edu.cn/6762/list.htm
经济管理学院,http://sem.upc.edu.cn/,http://sem.upc.edu.cn///szdw_11935/list.htm
外国语学院,http://sfs.upc.edu.cn/,https://sfs.upc.edu.cn/1544/list.htm
文法学院,http://shl.upc.edu.cn/,https://shl.upc.edu.cn/1544/list.htm
马克思主义学院,http://szjyb.upc.edu.cn/,http://szjyb.upc.edu.cn///86/list.htm
（荟萃学院）,http://huicui.upc.edu.cn/,https://huicui.upc.edu.cn/2021/1105/c17553a352759/page.psp
