text,href,twebsite
通信工程学院,http://ste.xidian.edu.cn/,http://ste.xidian.edu.cn//rsrc/szdw.htm
电子工程学院,https://see.xidian.edu.cn/,https://see.xidian.edu.cn/html/page/182.html?PHPSESSID=obckf5gso06tg7vmkhq65h9vq2
计算机科学与技术学院（示范性软件学院）,http://cs.xidian.edu.cn/,http://cs.xidian.edu.cn//info/1026/16457.htm
机电工程学院,http://eme.xidian.edu.cn/,http://eme.xidian.edu.cn//szdw.htm
光电工程学院,https://soe.xidian.edu.cn/,https://soe.xidian.edu.cn/szdw/jgjsx/xsjj.htm
物理学院,https://phy.xidian.edu.cn/,https://phy.xidian.edu.cn//szdw/szgk.htm
经济与管理学院,http://ems.xidian.edu.cn/,http://ems.xidian.edu.cn//szdw/szgk.htm
数学与统计学院,http://math.xidian.edu.cn/,https://math.xidian.edu.cn/szdw/jxms.htm
人文学院,http://rwxy.xidian.edu.cn/,https://rwxy.xidian.edu.cn/szdw.htm
外国语学院,http://sfl.xidian.edu.cn/,https://sfl.xidian.edu.cn/szdw.htm
微电子学院,https://sme.xidian.edu.cn/index.html,https://sme.xidian.edu.cn/html/yjspy/yjsds/
集成电路学院,https://jcdlyjy.xidian.edu.cn/,https://jcdlyjy.xidian.edu.cn//rsrc/szdw.htm
生命科学技术学院,http://life.xidian.edu.cn/,https://life.xidian.edu.cn/yjspy/dsjs.htm
空间科学与技术学院,http://sast.xidian.edu.cn/,http://sast.xidian.edu.cn//szdw.htm
先进材料与纳米科技学院,http://amn.xidian.edu.cn/,http://amn.xidian.edu.cn//szdw/gjjrc.htm
网络与信息安全学院,http://ce.xidian.edu.cn/,https://ce.xidian.edu.cn/sy/xygk/jzry.htm
人工智能学院,http://sai.xidian.edu.cn/,https://sai.xidian.edu.cn/xygk/rcdw.htm
马克思主义学院,https://xdm.xidian.edu.cn/,https://xdm.xidian.edu.cn/szdw.htm
网络与继续教育学院,http://xdwy.xidian.edu.cn/,http://xdwy.xidian.edu.cn//xyjj1/szll.htm
