text,href,twebsite
文学院,http://dol.sxu.edu.cn/,http://dol.sxu.edu.cn//szdw/index.htm
历史文化学院,http://history.sxu.edu.cn/,http://history.sxu.edu.cn//szdw/index.htm
哲学学院,http://zxxy.sxu.edu.cn/,https://zxxy.sxu.edu.cn/szdw/ysj/index.htm
政治与公共管理学院,http://zzx.sxu.edu.cn,https://zzx.sxu.edu.cn/xygk/szdw/index.htm
外国语学院,http://wy.sxu.edu.cn/,http://wy.sxu.edu.cn//szdw/index.htm
教育科学学院,http://jky.sxu.edu.cn/,http://jky.sxu.edu.cn//jcxszz/index.htm
法学院,http://fxy.sxu.edu.cn/,http://fxy.sxu.edu.cn//szdw/index.htm
经济与管理学院,http://jgxy.sxu.edu.cn/,https://jgxy.sxu.edu.cn/szdw/js/index.htm
马克思主义学院,http://marxism.sxu.edu.cn,http://marxism.sxu.edu.cn/szdw/index.htm
新闻学院,http://xwxy.sxu.edu.cn,http://xwxy.sxu.edu.cn/jzyg/index.htm
考古文博学院,http://archaeology.sxu.edu.cn,http://archaeology.sxu.edu.cn/jzyg/qzjs/index.htm
体育学院,http://tyy.sxu.edu.cn,http://tyy.sxu.edu.cn/jsdw/js/index.htm
音乐学院,http://aom.sxu.edu.cn,http://aom.sxu.edu.cn/xygk/szll/index.htm
美术学院,http://afa.sxu.edu.cn,http://afa.sxu.edu.cn/zysz/szdw/index.htm
数学科学学院,http://math.sxu.edu.cn/,http://math.sxu.edu.cn//jsszdw/index.htm
计算机与信息技术学院,http://cs.sxu.edu.cn/,http://cs.sxu.edu.cn//faculty/index.htm
物理电子工程学院,http://wdxy.sxu.edu.cn,https://wdxy.sxu.edu.cn/szdw/jsml/index.htm
化学化工学院,http://hxhgxy.sxu.edu.cn,http://hxhgxy.sxu.edu.cn/szdw/index.html
生命科学学院,http://life.sxu.edu.cn/,http://life.sxu.edu.cn/szdw/swkxx/index.htm
环境与资源学院,http://hzy.sxu.edu.cn/,http://hzy.sxu.edu.cn//szdw/index.htm
电力与建筑学院,http://E.A.sxu.edu.cn,http://E.A.sxu.edu.cn/szdw/index.htm
自动化与软件学院,http://zdhse.sxu.edu.cn/,http://zdhse.sxu.edu.cn//szdw/index.htm
合成生物学学院,http://synbio.sxu.edu.cn/,http://synbio.sxu.edu.cn/szdw/xyjs/index.htm
三立学院（三立书院）,http://slxy.sxu.edu.cn/,http://slxy.sxu.edu.cn/szdw/dsml/index.htm
初民学院,http://cmxy.sxu.edu.cn/,https://cmxy.sxu.edu.cn/jyjx/skjs/b34addb9fe5943fbbf98f9347e202805.htm
现代教育技术学院,http://mets.sxu.edu.cn,https://mets.sxu.edu.cn/szdw/js/index.htm
