text,href,twebsite
教师教育学院,http://jsjyxy.njnu.edu.cn/,http://jsjyxy.njnu.edu.cn//info/1069/13911.htm
国际文化教育学院,http://gjy.njnu.edu.cn,http://gjy.njnu.edu.cn/xygk1/jzyg.htm
金陵女子学院,http://jny.njnu.edu.cn/,http://jny.njnu.edu.cn//xygk/szdw.htm
公共管理学院,http://spa.njnu.edu.cn/,http://spa.njnu.edu.cn/faculty
商学院,http://sxy.njnu.edu.cn/,http://sxy.njnu.edu.cn//szyky/szdw/szgk.htm
法学院,http://law.njnu.edu.cn,http://law.njnu.edu.cn/szdw.htm
马克思主义学院,http://marx.njnu.edu.cn/,http://marx.njnu.edu.cn/xygk1/js.htm
教育科学学院,http://jky.njnu.edu.cn/,http://jky.njnu.edu.cn//shfw/szpx.htm
心理学院,http://xlxy.njnu.edu.cn/,http://xlxy.njnu.edu.cn//szdw/js1.htm
体育科学学院,http://tky.njnu.edu.cn/,http://tky.njnu.edu.cn//xygk1/szdw1/zrjs.htm
文学院,http://wxy.njnu.edu.cn/,https://mp.weixin.qq.com/s/fswmqta1zBuXBiKk5SvDag
外国语学院,http://wy.njnu.edu.cn/,http://wy.njnu.edu.cn//dxwyb/szdw.htm
新闻与传播学院,http://xinchuan.njnu.edu.cn/,http://xinchuan.njnu.edu.cn/szdw/js.htm
社会发展学院,http://sfy.njnu.edu.cn/,http://sfy.njnu.edu.cn//szdw/lsx.htm
数学科学学院,http://math.njnu.edu.cn/,http://math.njnu.edu.cn//szdw/jzyg.htm
物理科学与技术学院,http://physics.njnu.edu.cn/,http://physics.njnu.edu.cn//szdw/ys.htm
化学与材料科学学院,http://hky.njnu.edu.cn/,http://hky.njnu.edu.cn//szdw/gjj_sbjrc.htm
地理科学学院,http://dky.njnu.edu.cn/,http://dky.njnu.edu.cn//szdw1/jslb2.htm
生命科学学院,http://sky.njnu.edu.cn/,http://sky.njnu.edu.cn/szdw/szgk.htm
能源与机械工程学院,http://energy.njnu.edu.cn/,http://energy.njnu.edu.cn//szdw/szgk.htm
电气与自动化工程学院,http://eae.njnu.edu.cn/,http://eae.njnu.edu.cn//xygk/szdw1.htm
计算机与电子信息学院 人工智能学院,http://ceai.njnu.edu.cn,http://ceai.njnu.edu.cn/Item/list.asp?id=1601
环境学院,http://env.njnu.edu.cn/,http://env.njnu.edu.cn//szdw.htm
海洋科学与工程学院,http://hy.njnu.edu.cn/,http://hy.njnu.edu.cn//szdw/szgk.htm
食品与制药工程学院,http://spxy.njnu.edu.cn,http://spxy.njnu.edu.cn/szll/szgk.htm
音乐学院,http://music.njnu.edu.cn/,http://music.njnu.edu.cn//szdw.htm
美术学院,http://msxy.njnu.edu.cn/,http://msxy.njnu.edu.cn//szdw/szdw.htm
