text,href,twebsite
材料科学与工程学院,https://clxy.xaut.edu.cn/,https://clxy.xaut.edu.cn/jsfc/clkxygcx.htm
机械与精密仪器工程学院,https://jyxy.xaut.edu.cn/,https://jyxy.xaut.edu.cn//szdw/zmjs.htm
自动化与信息工程学院,https://zdh.xaut.edu.cn/,https://zdh.xaut.edu.cn//szdw/xxykzgcx.htm
水利水电学院,https://whe.xaut.edu.cn/,https://whe.xaut.edu.cn//szdw2.htm
印刷包装与数字媒体学院,https://ybxy.xaut.edu.cn/,https://ybxy.xaut.edu.cn/Teachers/szdw.htm
经济与管理学院,https://sba.xaut.edu.cn/,https://sba.xaut.edu.cn//szdw_x/jjymyx.htm
理学院,https://lxy.xaut.edu.cn/,https://lxy.xaut.edu.cn/szdw1/yysxx.htm
人文与外国语学院,https://rwxy.xaut.edu.cn/,https://rwxy.xaut.edu.cn/szdw2/jsdw.htm
计算机科学与工程学院,https://jsj.xaut.edu.cn/,https://jsj.xaut.edu.cn//szdw/jsjkxyjsx.htm
土木建筑工程学院,https://tmjz.xaut.edu.cn/,https://tmjz.xaut.edu.cn//szdw.htm
艺术与设计学院,https://ysxy.xaut.edu.cn/,https://ysxy.xaut.edu.cn//szdw.htm
马克思主义学院,https://marxism.xaut.edu.cn/,https://marxism.xaut.edu.cn/jsdw/jsdw.htm
电气工程学院,https://dqxy.xaut.edu.cn/,https://dqxy.xaut.edu.cn//info/1034/2545.htm
国际工学院,https://iec.xaut.edu.cn/,https://iec.xaut.edu.cn//Teaching_staff/zfjstd.htm
