text,href,twebsite
建筑与城市规划学院,http://jzxy.bucea.edu.cn,https://jzxy.bucea.edu.cn/xygk/szdw/index.htm
土木与交通工程学院,http://tumu.bucea.edu.cn/,http://tumu.bucea.edu.cn/szdw/index.htm
环境与能源工程学院,http://hnxy.bucea.edu.cn,http://hnxy.bucea.edu.cn/szdw/index.htm
电气与信息工程学院,http://dxxy.bucea.edu.cn,http://dxxy.bucea.edu.cn/szdw/index.htm
城市经济与管理学院,http://jingguan.bucea.edu.cn/,http://jingguan.bucea.edu.cn/xbszdw/index.htm
测绘与城市空间信息学院,http://chxy.bucea.edu.cn,http://chxy.bucea.edu.cn/szdw/index.htm
机电与车辆工程学院,http://jdxy.bucea.edu.cn,http://jdxy.bucea.edu.cn/szdw/index.htm
人文学院,http://rwxy.bucea.edu.cn/,https://rwxy.bucea.edu.cn/xxgk/jsxx/index.htm
理学院,http://sci.bucea.edu.cn/,http://sci.bucea.edu.cn/szdw/index.htm
马克思主义学院,http://mayuan.bucea.edu.cn/,http://mayuan.bucea.edu.cn/szdw/zgjs/index.htm
