text,href,twebsite
政府管理学院,http://www.sg.bnu.edu.cn,http://www.sg.bnu.edu.cn/szdw/index.htm
哲学学院,http://phil.bnu.edu.cn/,http://phil.bnu.edu.cn//szdw/index.html
一带一路学院,https://brs.bnu.edu.cn/index.htm,https://brs.bnu.edu.cn/index.htm/sz/index.htm
新闻传播学院,http://sjc.bnu.edu.cn/,https://sjc.bnu.edu.cn/sztd/jsdw/js/index.html
系统科学学院,http://sss.bnu.edu.cn/,http://sss.bnu.edu.cn//szdw/rcxm/index.htm
文学院,http://wxy.bnu.edu.cn/,http://wxy.bnu.edu.cn//szdw/gdhyyjs/index.html
文理学院,https://fas.bnu.edu.cn/,https://fas.bnu.edu.cn//sztd/index.htm
未来设计学院,https://design.bnu.edu.cn/,https://design.bnu.edu.cn//faculty/teachers/index.htm
未来教育学院,https://cef.bnu.edu.cn/,https://cef.bnu.edu.cn//szdw/jsjj/index.htm
湾区国际商学院,https://bibs.bnu.edu.cn/,https://bibs.bnu.edu.cn//teachers/gxsz/index.htm
外国语言文学学院,http://www.sfll.bnu.edu.cn/,http://www.sfll.bnu.edu.cn//xygk/szdw/index.htm
统计学院,http://stat.bnu.edu.cn,http://stat.bnu.edu.cn/sztd/index.htm
体育与运动学院,http://www.tyx.bnu.edu.cn/,http://www.tyx.bnu.edu.cn//szdw/jsdw/index.htm
数学科学学院,http://math.bnu.edu.cn/,https://math.bnu.edu.cn/jzg/szdw/index.htm
生命科学学院,http://cls.bnu.edu.cn/,http://cls.bnu.edu.cn//xkjs/szdw/index.htm
社会学院,http://soc.bnu.edu.cn/,http://soc.bnu.edu.cn//szdw/zzjs/index.htm
人工智能学院,http://ai.bnu.edu.cn/,http://ai.bnu.edu.cn//xygk/szdw/index.htm
马克思主义学院,http://marx.bnu.edu.cn/,http://marx.bnu.edu.cn//szdw/index.html
励耘学院,http://lyxy.bnu.edu.cn/,http://lyxy.bnu.edu.cn//xygk/szdw/index.html
历史学院,http://history.bnu.edu.cn/,http://history.bnu.edu.cn//szdw/index.htm
经济与工商管理学院,http://bs.bnu.edu.cn/,http://bs.bnu.edu.cn//szdw1/zrjs1/index.html
继续教育与教师培训学院,http://www.scett.bnu.edu.cn/,http://www.scett.bnu.edu.cn//hyjg/szpxjlbjzx/index.htm
环境学院,http://env.bnu.edu.cn/,http://env.bnu.edu.cn//szdw/ysfc/index.htm
化学学院,http://www.chem.bnu.edu.cn/,http://www.chem.bnu.edu.cn//szll/lyys/
核科学与技术学院,http://lenp.bnu.edu.cn/,http://lenp.bnu.edu.cn//szdw/zzry/index.html
国家安全与应急管理学院,https://nsem.bnu.edu.cn/,https://nsem.bnu.edu.cn//szdw/index.htm
国际中文教育学院,http://hywh.bnu.edu.cn,https://hywh.bnu.edu.cn/szdw/byjs/index.html
法学院,http://law.bnu.edu.cn,http://law.bnu.edu.cn/szdw/zzjs/index.htm
