text,href,twebsite
公共卫生学院,http://www.tmu.edu.cn/ggwsxy/,http://www.tmu.edu.cn/ggwsxy/1105/list.htm
药学院,http://www.tmu.edu.cn/yxy/,http://www.tmu.edu.cn/yxy///yxy/1149/list.htm
护理学院,http://www.tmu.edu.cn/hlxy,https://mp.weixin.qq.com/s/VfN02G52cKHxuof4SfGxzQ
医学技术学院,http://www.tmu.edu.cn/yxjsxy/,http://www.tmu.edu.cn/yxjsxy///yxjsxy/szdw/list.htm
马克思主义学院,http://www.tmu.edu.cn/mks/,http://www.tmu.edu.cn/mks///mks/sz/list.htm
医学人文学院,http://www.tmu.edu.cn/yxrwxy,http://www.tmu.edu.cn/yxrwxy//yxrwxy/1550/list.htm
口腔医学院,http://dentistry.tmu.edu.cn/,http://dentistry.tmu.edu.cn///index.php?catid=40
眼视光学院,http://www.tmu.edu.cn/ysgxy/,http://www.tmu.edu.cn/ysgxy///ysgxy/4416/list.htm
继续教育学院,http://www.tmu.edu.cn/jxjyxy/,http://www.tmu.edu.cn/jxjyxy///jxjyxy/2023/0419/c8117a64787/page.htm
生物医学工程与技术学院,http://www.tmu.edu.cn/swyxgc/,http://www.tmu.edu.cn/swyxgc///swyxgc/1917/list.htm
