text,href,twebsite
碧泉书院·哲学与历史文化学院,http://bqsy.xtu.edu.cn/,http://bqsy.xtu.edu.cn//szdw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1003
商学院,http://business.xtu.edu.cn/,https://business.xtu.edu.cn/index.jsp?cc=cshizidw&cd=column
公共管理学院,http://glxy.xtu.edu.cn/,http://glxy.xtu.edu.cn//szdw/wpsz.htm
法学院,https://law.xtu.edu.cn/,https://law.xtu.edu.cn//sztd/zrjs1/js.htm
知识产权学院,https://ipf.xtu.edu.cn/,https://ipf.xtu.edu.cn//szdw1/zrjs1/js.htm
信用风险管理学院,https://xyfxgl.xtu.edu.cn/,https://xyfxgl.xtu.edu.cn//sztd.htm
马克思主义学院,http://mks.xtu.edu.cn/,http://mks.xtu.edu.cn//ryxx.jsp?urltype=tree.TreeTempUrl&wbtreeid=1010
文学与新闻学院,http://wxy.xtu.edu.cn,http://wxy.xtu.edu.cn/info/1054/10801.htm
外国语学院,http://wgyxy.xtu.edu.cn/,http://wgyxy.xtu.edu.cn//szdw.htm
数学与计算科学学院,https://math.xtu.edu.cn,https://math.xtu.edu.cn/szdw.htm
物理与光电工程学院,http://wlxy.xtu.edu.cn/,http://wlxy.xtu.edu.cn//szdw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1015
材料科学与工程学院,https://clxy.xtu.edu.cn/,https://clxy.xtu.edu.cn//jsxx.jsp?urltype=tree.TreeTempUrl&wbtreeid=1023
化学学院,https://hxxy.xtu.edu.cn/,https://hxxy.xtu.edu.cn//info/1047/6538.htm
化工学院,http://hgxy.xtu.edu.cn/,http://hgxy.xtu.edu.cn//szdw.htm
机械工程与力学学院,http://jxgc.xtu.edu.cn/,http://jxgc.xtu.edu.cn//szdw.htm
自动化与电子信息学院,http://aei.xtu.edu.cn,http://aei.xtu.edu.cn/xygk/szdw.htm
计算机学院·网络空间安全学院,http://jwxy.xtu.edu.cn,http://jwxy.xtu.edu.cn/szdw/rczp.htm
土木工程学院,http://cem.xtu.edu.cn/,http://cem.xtu.edu.cn//szdw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1003
环境与资源学院,https://hjzy.xtu.edu.cn,https://hjzy.xtu.edu.cn/szdw/szgk.htm
艺术学院,https://art.xtu.edu.cn/,https://art.xtu.edu.cn//gywm1/szjs.htm
